race_id,race_date,track_name,race_number,grade,dividends,finish_position,frame_number,horse_number,horse_name,horse_id,sex_age,weight,jockey_name,finish_time,margin,popularity,odds,last_3f_time,passing_order,track_name_encoded,grade_encoded,year,month,day,day_of_week,is_weekend,season,speed,recent_3_avg_speed,recent_3_finish_variance,days_since_last_race,last_race_position,is_win,recent_3_win_count,recent_5_avg_odds,speed_trend_slope,consistency_score,track_experience_count,track_wins,track_win_rate,avg_odds,avg_weight,relative_odds,weight_advantage,odds_rank,career_total_races,career_total_wins,career_win_rate,is_place,is_show,career_place_rate,career_show_rate,recent_form_score,rest_days_category,weight_normalized,finish_time_normalized,popularity_normalized,odds_normalized,last_3f_time_normalized,year_normalized,month_normalized,day_normalized,day_of_week_normalized,is_weekend_normalized,speed_normalized,recent_3_avg_speed_normalized,recent_3_finish_variance_normalized,days_since_last_race_normalized,last_race_position_normalized,is_win_normalized,recent_3_win_count_normalized,recent_5_avg_odds_normalized,speed_trend_slope_normalized,consistency_score_normalized,track_experience_count_normalized,track_wins_normalized,track_win_rate_normalized,avg_odds_normalized,avg_weight_normalized,relative_odds_normalized,weight_advantage_normalized,odds_rank_normalized,career_total_races_normalized,career_total_wins_normalized,career_win_rate_normalized,is_place_normalized,is_show_normalized,career_place_rate_normalized,career_show_rate_normalized,recent_form_score_normalized
202551013001,2025-01-30,姫路,1,一般,"{'win': {'combinations': ['1'], 'payouts': [680]}, 'place': {'combinations': ['1', '12', '4'], 'payouts': [140, 120, 120]}, 'bracket_quinella': {'combinations': ['1 - 8'], 'payouts': [750]}, 'quinella': {'combinations': ['1 - 12'], 'payouts': [1, 110]}, 'wide': {'combinations': ['1 - 12', '1 - 4', '4 - 12'], 'payouts': [280, 240, 170]}, 'exacta': {'combinations': ['1 → 12'], 'payouts': [2, 740]}, 'trio': {'combinations': ['1 - 4 - 12'], 'payouts': [570]}, 'trifecta': {'combinations': ['1 → 12 → 4'], 'payouts': [5, 900]}}",10.0,5,5,アービルビエント,2016106443.0,セ9,56.0,長谷部駿,99.1,1.3/4,0,1.5,43.0,42.9,6,0,2025,1,30,3,0,winter,0,0.0,,21.0,6.0,0,0.0,1.5,,,0,0,0.0,1.5,54.75,0.0,-1.25,1.0,2,0,0.0,0,0,0.0,0.0,0.14285714285714285,normal,0.49520456303988764,0.16330689691525366,0.0,0.0,1.477766045194282,0.0,0.0,1.5955359838088305,-0.06202020635781133,-0.6799322613104372,0.0,0.0,,2.5307235920230213,-0.02237337717024118,-0.31112345493163995,-0.2826809548421033,0.0,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-0.4928183693316324,0.0,-1.0258772690118811,-0.06458662404047306,0.31428757756111864,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,-0.40604480801465453
202551012910,2025-01-29,姫路,10,一般,"{'win': {'combinations': ['4'], 'payouts': [1, 80]}, 'place': {'combinations': ['4', '6', '2'], 'payouts': [140, 110, 120]}, 'bracket_quinella': {'combinations': ['4 - 6'], 'payouts': [830]}, 'quinella': {'combinations': ['4 - 6'], 'payouts': [710]}, 'wide': {'combinations': ['4 - 6', '2 - 4', '2 - 6'], 'payouts': [290, 650, 170]}, 'exacta': {'combinations': ['4 → 6'], 'payouts': [2, 550]}, 'trio': {'combinations': ['2 - 4 - 6'], 'payouts': [740]}, 'trifecta': {'combinations': ['4 → 6 → 2'], 'payouts': [8, 510]}}",4.0,1,1,ジューンステータス,2016106457.0,牡9,56.0,井上幹太,94.0,1.1/2,0,1.5,39.8,28.5,6,0,2025,1,29,2,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,55.77777777777778,0.0,-0.22222222222222143,1.0,1,0,0.0,0,0,0.0,0.0,,short,0.49520456303988764,-0.10926343952902944,0.0,0.0,0.07928985529860651,0.0,0.0,1.4833630183750868,-0.5640446721359624,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,0.5657616739973496,0.0,-0.18237818115766716,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202542010710,2025-01-07,浦和,10,一般,"{'win': {'combinations': ['3'], 'payouts': [810]}, 'place': {'combinations': ['3', '5', '2'], 'payouts': [150, 100, 170]}, 'bracket_quinella': {'combinations': ['3 - 5'], 'payouts': [350]}, 'quinella': {'combinations': ['3 - 5'], 'payouts': [370]}, 'wide': {'combinations': ['3 - 5', '2 - 3', '2 - 5'], 'payouts': [190, 520, 210]}, 'exacta': {'combinations': ['3 → 5'], 'payouts': [1, 700]}, 'trio': {'combinations': ['2 - 3 - 5'], 'payouts': [770]}, 'trifecta': {'combinations': ['3 → 5 → 2'], 'payouts': [7, 490]}}",6.0,8,12,レオズソーダライト,2016106560.0,牝9,54.0,半澤慶実,96.0,nan,0,1.5,39.7,---,10,0,2025,1,7,1,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,54.5,0.0,0.5,1.0,1,0,0.0,0,0,0.0,0.0,,short,-0.7885044437115832,-0.002373111511663392,0.0,0.0,0.03558747436436917,0.0,0.0,-0.9844422211672772,-1.0660691379141136,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-0.7503108123035468,0.0,0.4103509076047524,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202507010508,2025-01-13,中京,8,一般,"{'win': {'combinations': ['14'], 'payouts': [390]}, 'place': {'combinations': ['14', '2', '11'], 'payouts': [230, 360, 810]}, 'bracket_quinella': {'combinations': ['1 - 7'], 'payouts': [1, 890]}, 'quinella': {'combinations': ['2 - 14'], 'payouts': [3, 880]}, 'wide': {'combinations': ['2 - 14', '11 - 14', '2 - 11'], 'payouts': [1, 730, 2, 440, 4, 590]}, 'exacta': {'combinations': ['14 → 2'], 'payouts': [6, 30]}, 'trio': {'combinations': ['2 - 11 - 14'], 'payouts': [29, 900]}, 'trifecta': {'combinations': ['14 → 2 → 11'], 'payouts': [113, 950]}}",12.0,5,10,キングリスティア,2016106594.0,セ9,54.0,河原田菜,123.0,2,0,1.5,41.0,160.1,0,0,2025,1,13,0,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,56.625,0.0,2.625,1.0,1,0,0.0,0,0,0.0,0.0,,short,-0.7885044437115832,1.440646316722778,0.0,0.0,0.6037184265094856,0.0,0.0,-0.31140442856481426,-1.5680936036922646,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,1.4383749529577252,0.0,2.15434226492495,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202545010311,2025-01-03,川崎,11,一般,"{'win': {'combinations': ['4'], 'payouts': [400]}, 'place': {'combinations': ['4', '3', '11'], 'payouts': [170, 240, 400]}, 'bracket_quinella': {'combinations': ['3 - 4'], 'payouts': [1, 410]}, 'quinella': {'combinations': ['3 - 4'], 'payouts': [1, 310]}, 'wide': {'combinations': ['3 - 4', '4 - 11', '3 - 11'], 'payouts': [520, 920, 1, 440]}, 'exacta': {'combinations': ['4 → 3'], 'payouts': [2, 70]}, 'trio': {'combinations': ['3 - 4 - 11'], 'payouts': [5, 880]}, 'trifecta': {'combinations': ['4 → 3 → 11'], 'payouts': [20, 720]}}",3.0,8,11,リンゾウチャネル,2016106602.0,牡9,57.0,安藤洋一,103.5,クビ,0,1.5,41.2,32.5,8,0,2025,1,3,4,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,56.75,0.0,-0.25,1.0,1,0,0.0,0,1,0.0,1.0,,short,1.137059066415623,0.39846561855345924,0.0,0.0,0.6911231883779665,0.0,0.0,-1.4331340829022525,0.44000425942033977,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,1.5671211744436824,0.0,-0.20517545380237626,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,1.7025089090415513,-0.4820484344663122,1.795210720597594,
202543012311,2025-01-23,船橋,11,一般,"{'win': {'combinations': ['1'], 'payouts': [230]}, 'place': {'combinations': ['1', '10', '5'], 'payouts': [110, 120, 120]}, 'bracket_quinella': {'combinations': ['1 - 6'], 'payouts': [570]}, 'quinella': {'combinations': ['1 - 10'], 'payouts': [570]}, 'wide': {'combinations': ['1 - 10', '1 - 5', '5 - 10'], 'payouts': [220, 170, 280]}, 'exacta': {'combinations': ['1 → 10'], 'payouts': [890]}, 'trio': {'combinations': ['1 - 5 - 10'], 'payouts': [580]}, 'trifecta': {'combinations': ['1 → 10 → 5'], 'payouts': [2, 150]}}",4.0,5,8,リンゾウチャネル,2016106602.0,牡9,56.0,安藤洋一,113.7,1.1/2,0,1.5,38.8,76.2,12,0,2025,1,23,3,0,winter,0,0.0,,20.0,3.0,0,0.0,1.5,,,0,0,0.0,1.5,56.214285714285715,0.0,0.2142857142857153,1.0,2,0,0.0,0,0,0.0,0.5,0.25,normal,0.49520456303988764,0.9436062914420262,0.0,0.0,-0.35773395404379166,0.0,0.0,0.8103252257726239,-0.06202020635781133,-0.6799322613104372,0.0,0.0,,2.382948071218482,-0.8914166928191644,-0.31112345493163995,-0.2826809548421033,0.0,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,1.0153516537895813,0.0,0.17586467468775183,-0.06458662404047306,0.31428757756111864,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,0.5867359809405757,0.4994443701958555
202506010111,2025-01-05,中山,11,一般,"{'win': {'combinations': ['2'], 'payouts': [840]}, 'place': {'combinations': ['2', '7', '16'], 'payouts': [300, 310, 430]}, 'bracket_quinella': {'combinations': ['1 - 4'], 'payouts': [2, 50]}, 'quinella': {'combinations': ['2 - 7'], 'payouts': [3, 660]}, 'wide': {'combinations': ['2 - 7', '2 - 16', '7 - 16'], 'payouts': [1, 320, 2, 700, 2, 310]}, 'exacta': {'combinations': ['2 → 7'], 'payouts': [6, 990]}, 'trio': {'combinations': ['2 - 7 - 16'], 'payouts': [20, 630]}, 'trifecta': {'combinations': ['2 → 7 → 16'], 'payouts': [93, 740]}}",13.0,3,6,カラテ,2016106606.0,牡9,59.0,杉原誠人,119.1,3/4,0,1.5,35.4,64.8,1,0,2025,1,5,6,1,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,56.52777777777778,0.0,-2.4722222222222214,1.0,1,0,0.0,0,0,0.0,0.0,,short,2.420768073167094,1.232210177088914,0.0,0.0,-1.843614905807945,0.0,0.0,-1.2087881520347648,1.4440531909766419,1.4707347435944496,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,1.3382390029130926,0.0,-2.028957265379053,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202506010911,2025-01-26,中山,11,一般,"{'win': {'combinations': ['8'], 'payouts': [260]}, 'place': {'combinations': ['8', '11', '13'], 'payouts': [140, 390, 230]}, 'bracket_quinella': {'combinations': ['4 - 6'], 'payouts': [2, 850]}, 'quinella': {'combinations': ['8 - 11'], 'payouts': [2, 910]}, 'wide': {'combinations': ['8 - 11', '8 - 13', '11 - 13'], 'payouts': [900, 450, 1, 680]}, 'exacta': {'combinations': ['8 → 11'], 'payouts': [3, 770]}, 'trio': {'combinations': ['8 - 11 - 13'], 'payouts': [5, 660]}, 'trifecta': {'combinations': ['8 → 11 → 13'], 'payouts': [24, 660]}}",11.0,3,5,カラテ,2016106606.0,牡9,57.0,杉原誠人,133.2,1,0,1.5,36.0,244.5,1,0,2025,1,26,6,1,winter,0,0.0,,21.0,13.0,0,0.0,1.5,,,1,0,0.0,1.5,57.05555555555556,0.0,0.055555555555557135,1.0,2,0,0.0,0,0,0.0,0.0,0.07142857142857142,normal,1.137059066415623,1.9857869896113443,0.0,0.0,-1.5814006202025053,0.0,0.0,1.1468441220738552,1.4440531909766419,1.4707347435944496,0.0,0.0,,2.5307235920230213,2.0053943593439127,-0.31112345493163995,-0.2826809548421033,0.0,,,0.3793834430054144,-0.11045415743848959,-0.3233117401789457,0.0,1.881834160298246,0.0,0.04559454528941819,-0.06458662404047306,0.31428757756111864,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,-1.0097042601549946
202542011010,2025-01-10,浦和,10,一般,"{'win': {'combinations': ['11'], 'payouts': [920]}, 'place': {'combinations': ['11', '9', '4'], 'payouts': [260, 170, 200]}, 'bracket_quinella': {'combinations': ['7 - 8'], 'payouts': [1, 280]}, 'quinella': {'combinations': ['9 - 11'], 'payouts': [1, 760]}, 'wide': {'combinations': ['9 - 11', '4 - 11', '4 - 9'], 'payouts': [710, 700, 530]}, 'exacta': {'combinations': ['11 → 9'], 'payouts': [3, 850]}, 'trio': {'combinations': ['4 - 9 - 11'], 'payouts': [2, 410]}, 'trifecta': {'combinations': ['11 → 9 → 4'], 'payouts': [18, 50]}}",3.0,4,4,モニュメントキング,2016110086.0,牡9,56.0,野畑凌,90.3,1,0,1.5,38.9,7.2,10,0,2025,1,10,4,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,55.5,0.0,-0.5,1.0,1,0,0.0,0,1,0.0,1.0,,short,0.49520456303988764,-0.30701054636115677,0.0,0.0,-0.31403157310955127,0.0,0.0,-0.6479233248660458,0.44000425942033977,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,0.27965895958411063,0.0,-0.41035090760475246,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,1.7025089090415513,-0.4820484344663122,1.795210720597594,
202548010212,2025-01-02,名古屋,12,一般,"{'win': {'combinations': ['5'], 'payouts': [1, 150]}, 'place': {'combinations': ['5', '6', '2'], 'payouts': [300, 280, 720]}, 'bracket_quinella': {'combinations': ['5 - 6'], 'payouts': [4, 610]}, 'quinella': {'combinations': ['5 - 6'], 'payouts': [3, 800]}, 'wide': {'combinations': ['5 - 6', '2 - 5', '2 - 6'], 'payouts': [1, 210, 3, 260, 3, 10]}, 'exacta': {'combinations': ['5 → 6'], 'payouts': [7, 430]}, 'trio': {'combinations': ['2 - 5 - 6'], 'payouts': [23, 760]}, 'trifecta': {'combinations': ['5 → 6 → 2'], 'payouts': [121, 270]}}",9.0,7,8,トーキョーサバク,2016110097.0,牡9,56.0,村上弘樹,98.2,3,0,1.5,40.2,86.7,3,0,2025,1,2,3,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,54.45454545454545,0.0,-1.5454545454545467,1.0,1,0,0.0,0,0,0.0,0.0,,short,0.49520456303988764,0.1152062493074394,0.0,0.0,0.2540993790355683,0.0,0.0,-1.5453070483359963,-0.06202020635781133,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-0.7971276201166234,0.0,-1.2683573507783268,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202548011510,2025-01-15,名古屋,10,一般,"{'win': {'combinations': ['4'], 'payouts': [190]}, 'place': {'combinations': ['4', '5', '3'], 'payouts': [110, 110, 620]}, 'quinella': {'combinations': ['4 - 5'], 'payouts': [180]}, 'wide': {'combinations': ['4 - 5', '3 - 4', '3 - 5'], 'payouts': [130, 1, 740, 1, 970]}, 'exacta': {'combinations': ['4 → 5'], 'payouts': [430]}, 'trio': {'combinations': ['3 - 4 - 5'], 'payouts': [3, 140]}, 'trifecta': {'combinations': ['4 → 5 → 3'], 'payouts': [8, 520]}}",6.0,7,7,トーキョーサバク,2016110097.0,牡9,56.0,村上弘樹,97.8,1.1/2,0,1.5,40.2,89.9,3,0,2025,1,15,2,0,winter,0,0.0,,13.0,9.0,0,0.0,1.5,,,1,0,0.0,1.5,55.0,0.0,-1.0,1.0,2,0,0.0,0,0,0.0,0.0,0.1,short,0.49520456303988764,0.0938281837039659,0.0,0.0,0.2540993790355683,0.0,0.0,-0.08705849769732665,-0.5640446721359624,-0.6799322613104372,0.0,0.0,,1.3485194255867048,0.846669938478682,-0.31112345493163995,-0.2826809548421033,0.0,,,0.3793834430054144,-0.11045415743848959,-0.3233117401789457,0.0,-0.23532592635971808,0.0,-0.8207018152095049,-0.06458662404047306,0.31428757756111864,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,-0.7682404792988584
202548012812,2025-01-28,名古屋,12,一般,"{'win': {'combinations': ['9'], 'payouts': [600]}, 'place': {'combinations': ['9', '1', '2'], 'payouts': [170, 140, 450]}, 'bracket_quinella': {'combinations': ['1 - 8'], 'payouts': [400]}, 'quinella': {'combinations': ['1 - 9'], 'payouts': [620]}, 'wide': {'combinations': ['1 - 9', '2 - 9', '1 - 2'], 'payouts': [300, 1, 300, 820]}, 'exacta': {'combinations': ['9 → 1'], 'payouts': [2, 170]}, 'trio': {'combinations': ['1 - 2 - 9'], 'payouts': [3, 110]}, 'trifecta': {'combinations': ['9 → 1 → 2'], 'payouts': [15, 380]}}",6.0,5,5,トーキョーサバク,2016110097.0,牡9,56.0,村上弘樹,97.7,3/4,0,1.5,38.5,88.3,3,0,2025,1,28,1,0,winter,0,0.0,4.5,13.0,6.0,0,0.0,1.5,0.0,0.32037724101704074,2,0,0.0,1.5,55.0,0.0,-1.0,1.0,3,0,0.0,0,0,0.0,0.0,0.13133108194128593,short,0.49520456303988764,0.0884836673030979,0.0,0.0,-0.4888410968465099,0.0,0.0,1.371190052941343,-1.0660691379141136,-0.6799322613104372,0.0,0.0,-0.15802561648376195,1.3485194255867048,-0.02237337717024118,-0.31112345493163995,-0.2826809548421033,0.0,0.0,-0.5794235496719543,0.9409402666563474,-0.11045415743848959,-0.3233117401789457,0.0,-0.23532592635971808,0.0,-0.8207018152095049,-0.06458662404047306,0.8421955893031237,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,-0.5034542266638878
202543012209,2025-01-22,船橋,9,一般,"{'win': {'combinations': ['2'], 'payouts': [330]}, 'place': {'combinations': ['2', '10', '7'], 'payouts': [140, 130, 350]}, 'bracket_quinella': {'combinations': ['2 - 8'], 'payouts': [400]}, 'quinella': {'combinations': ['2 - 10'], 'payouts': [410]}, 'wide': {'combinations': ['2 - 10', '2 - 7', '7 - 10'], 'payouts': [230, 1, 170, 760]}, 'exacta': {'combinations': ['2 → 10'], 'payouts': [940]}, 'trio': {'combinations': ['2 - 7 - 10'], 'payouts': [2, 180]}, 'trifecta': {'combinations': ['2 → 10 → 7'], 'payouts': [9, 510]}}",7.0,8,9,ポンペイワーム,2016110126.0,牡9,55.0,山本聡哉,74.2,1/2,0,1.5,38.2,60.9,12,0,2025,1,22,2,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,55.5,0.0,0.5,1.0,1,0,0.0,0,0,0.0,0.0,,short,-0.1466499403358478,-1.167477686900953,0.0,0.0,-0.6199482396492281,0.0,0.0,0.6981522603388801,-0.5640446721359624,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,0.27965895958411063,0.0,0.4103509076047524,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202554011205,2025-01-12,高知,5,一般,"{'win': {'combinations': ['5'], 'payouts': [260]}, 'place': {'combinations': ['5', '1'], 'payouts': [110, 110]}, 'quinella': {'combinations': ['1 - 5'], 'payouts': [300]}, 'wide': {'combinations': ['1 - 5', '2 - 5', '1 - 2'], 'payouts': [190, 670, 720]}, 'exacta': {'combinations': ['5 → 1'], 'payouts': [520]}, 'trio': {'combinations': ['1 - 2 - 5'], 'payouts': [2, 230]}, 'trifecta': {'combinations': ['5 → 1 → 2'], 'payouts': [4, 650]}}",3.0,2,2,アヴァンセ,2016110157.0,セ9,56.0,永森大智,108.7,2.1/2,0,1.5,40.3,50.8,13,0,2025,1,12,6,1,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,55.857142857142854,0.0,-0.1428571428571459,1.0,1,0,0.0,0,1,0.0,1.0,,short,0.49520456303988764,0.6763804713986111,0.0,0.0,0.2978017599698056,0.0,0.0,-0.4235773939985581,1.4440531909766419,1.4707347435944496,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,0.6475053066868423,0.0,-0.11724311645850324,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,1.7025089090415513,-0.4820484344663122,1.795210720597594,
202545010108,2025-01-01,川崎,8,一般,"{'win': {'combinations': ['9'], 'payouts': [880]}, 'place': {'combinations': ['9', '7', '11'], 'payouts': [320, 260, 1, 240]}, 'bracket_quinella': {'combinations': ['5 - 6'], 'payouts': [940]}, 'quinella': {'combinations': ['7 - 9'], 'payouts': [2, 810]}, 'wide': {'combinations': ['7 - 9', '9 - 11', '7 - 11'], 'payouts': [940, 8, 310, 4, 570]}, 'exacta': {'combinations': ['9 → 7'], 'payouts': [6, 560]}, 'trio': {'combinations': ['7 - 9 - 11'], 'payouts': [59, 930]}, 'trifecta': {'combinations': ['9 → 7 → 11'], 'payouts': [185, 320]}}",3.0,7,11,アポロリリー,2017100034.0,牝8,55.0,本田正重,138.4,2,0,1.5,38.9,64.0,8,0,2025,1,1,2,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,55.357142857142854,0.0,0.3571428571428541,1.0,1,0,0.0,0,1,0.0,1.0,,short,-0.1466499403358478,2.2637018424564967,0.0,0.0,-0.31403157310955127,0.0,0.0,-1.65748001376974,-0.5640446721359624,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,0.13252042074301357,0.0,0.2931077911462492,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,1.7025089090415513,-0.4820484344663122,1.795210720597594,
202550010401,2025-01-04,園田,1,一般,"{'win': {'combinations': ['6'], 'payouts': [730]}, 'place': {'combinations': ['6', '2', '12'], 'payouts': [180, 190, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [1, 170]}, 'quinella': {'combinations': ['2 - 6'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 6', '6 - 12', '2 - 12'], 'payouts': [400, 430, 450]}, 'exacta': {'combinations': ['6 → 2'], 'payouts': [2, 550]}, 'trio': {'combinations': ['2 - 6 - 12'], 'payouts': [1, 730]}, 'trifecta': {'combinations': ['6 → 2 → 12'], 'payouts': [12, 90]}}",11.0,7,10,ナットビーワン,2017100061.0,牡8,54.0,佐々木世,96.9,3/4,0,1.5,44.2,4.1,4,0,2025,1,4,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,54.666666666666664,0.0,0.6666666666666643,1.0,1,0,0.0,0,0,0.0,0.0,,short,-0.7885044437115832,0.04572753609615163,0.0,0.0,2.002194616405161,0.0,0.0,-1.3209611174685085,0.9420287251984909,1.4707347435944496,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-0.5786491836556064,0.0,0.5471345434730013,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202551012901,2025-01-29,姫路,1,一般,"{'win': {'combinations': ['5'], 'payouts': [780]}, 'place': {'combinations': ['5', '7', '9'], 'payouts': [250, 220, 430]}, 'bracket_quinella': {'combinations': ['5 - 6'], 'payouts': [720]}, 'quinella': {'combinations': ['5 - 7'], 'payouts': [2, 360]}, 'wide': {'combinations': ['5 - 7', '5 - 9', '7 - 9'], 'payouts': [680, 1, 700, 1, 350]}, 'exacta': {'combinations': ['5 → 7'], 'payouts': [4, 370]}, 'trio': {'combinations': ['5 - 7 - 9'], 'payouts': [7, 830]}, 'trifecta': {'combinations': ['5 → 7 → 9'], 'payouts': [42, 190]}}",11.0,3,3,ナットビーワン,2017100061.0,牡8,54.0,佐々木世,98.5,2,0,1.5,45.7,31.4,6,0,2025,1,29,2,0,winter,0,0.0,,25.0,11.0,0,0.0,1.5,,,0,0,0.0,1.5,55.0,0.0,1.0,1.0,2,0,0.0,0,0,0.0,0.0,0.08333333333333333,normal,-0.7885044437115832,0.13123979851004416,0.0,0.0,2.6577303304187585,0.0,0.0,1.4833630183750868,-0.5640446721359624,-0.6799322613104372,0.0,0.0,,3.12182567524118,1.4260321489112975,-0.31112345493163995,-0.2826809548421033,0.0,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-0.23532592635971808,0.0,0.8207018152095049,-0.06458662404047306,0.31428757756111864,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,-0.9090943514649379
202544011412,2025-01-14,大井,12,一般,"{'win': {'combinations': ['5'], 'payouts': [240]}, 'place': {'combinations': ['5', '4', '9'], 'payouts': [110, 110, 200]}, 'bracket_quinella': {'combinations': ['4 - 5'], 'payouts': [230]}, 'quinella': {'combinations': ['4 - 5'], 'payouts': [280]}, 'wide': {'combinations': ['4 - 5', '5 - 9', '4 - 9'], 'payouts': [160, 340, 370]}, 'exacta': {'combinations': ['5 → 4'], 'payouts': [590]}, 'trio': {'combinations': ['4 - 5 - 9'], 'payouts': [670]}, 'trifecta': {'combinations': ['5 → 4 → 9'], 'payouts': [2, 720]}}",8.0,6,8,ネオトゥルー,2017100067.0,牡8,56.0,藤本現暉,88.8,アタマ,0,1.5,38.2,215.3,5,0,2025,1,14,1,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,55.583333333333336,0.0,-0.4166666666666643,1.0,1,0,0.0,0,0,0.0,0.0,,short,0.49520456303988764,-0.3871782923741813,0.0,0.0,-0.6199482396492281,0.0,0.0,-0.19923146313107046,-1.0660691379141136,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,0.3654897739080845,0.0,-0.34195908967062516,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
