race_id,race_date,track_name,race_number,grade,dividends,finish_position,frame_number,horse_number,horse_name,horse_id,sex_age,weight,jockey_name,finish_time,margin,popularity,odds,last_3f_time,passing_order,track_name_encoded,grade_encoded,year,month,day,day_of_week,is_weekend,season,speed,recent_3_avg_speed,recent_3_finish_variance,days_since_last_race,last_race_position,is_win,recent_3_win_count,recent_5_avg_odds,speed_trend_slope,consistency_score,track_experience_count,track_wins,track_win_rate,avg_odds,avg_weight,relative_odds,weight_advantage,odds_rank,career_total_races,career_total_wins,career_win_rate,is_place,is_show,career_place_rate,career_show_rate,recent_form_score,rest_days_category,weight_normalized,finish_time_normalized,popularity_normalized,last_3f_time_normalized,year_normalized,month_normalized,day_normalized,day_of_week_normalized,is_weekend_normalized,speed_normalized,days_since_last_race_normalized,is_win_normalized,track_experience_count_normalized,track_wins_normalized,track_win_rate_normalized,avg_weight_normalized,weight_advantage_normalized,career_total_races_normalized,career_total_wins_normalized,career_win_rate_normalized,is_place_normalized,is_show_normalized,career_place_rate_normalized,career_show_rate_normalized
202408010110,2024-01-06,京都,10,一般,"{'win': {'combinations': ['4'], 'payouts': [620]}, 'place': {'combinations': ['4', '13', '2'], 'payouts': [210, 210, 520]}, 'bracket_quinella': {'combinations': ['4 - 8'], 'payouts': [1, 340]}, 'quinella': {'combinations': ['4 - 13'], 'payouts': [1, 580]}, 'wide': {'combinations': ['4 - 13', '2 - 4', '2 - 13'], 'payouts': [560, 1, 720, 2, 210]}, 'exacta': {'combinations': ['4 → 13'], 'payouts': [3, 200]}, 'trio': {'combinations': ['2 - 4 - 13'], 'payouts': [10, 850]}, 'trifecta': {'combinations': ['4 → 13 → 2'], 'payouts': [53, 740]}}",7.0,3,3,アスティ,2016104998,セ8,56.0,松若風馬,96.25,クビ,0,,37.3,136.9,1,0,2024,1,6,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,,54.38461538461539,,-1.6153846153846132,,1,0,0.0,0,0,0.0,0.0,,short,0.23350301135033932,-0.3115657800358133,0.0,-0.5687272428912236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28347335475692037,0.0,-0.28347335475692037,-0.28347335475692037,-1.2165937949455627,-1.2629477686143695,0.0,-0.28347335475692037,-0.28347335475692037,-0.41803980857497053,-0.5359422007578724,-0.41803980857497053,-0.5359422007578724
202408010111,2024-01-06,京都,11,一般,"{'win': {'combinations': ['2'], 'payouts': [1, 650]}, 'place': {'combinations': ['2', '11', '4'], 'payouts': [410, 220, 210]}, 'bracket_quinella': {'combinations': ['1 - 6'], 'payouts': [2, 310]}, 'quinella': {'combinations': ['2 - 11'], 'payouts': [4, 720]}, 'wide': {'combinations': ['2 - 11', '2 - 4', '4 - 11'], 'payouts': [1, 540, 1, 200, 720]}, 'exacta': {'combinations': ['2 → 11'], 'payouts': [9, 870]}, 'trio': {'combinations': ['2 - 4 - 11'], 'payouts': [7, 910]}, 'trifecta': {'combinations': ['2 → 11 → 4'], 'payouts': [54, 810]}}",9.0,2,3,ルプリュフォール,2016105223,セ8,57.0,秋山真一,94.8,1.1/4,0,,35.5,134.4,1,0,2024,1,6,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,,56.27777777777778,,-0.7222222222222214,,1,0,0.0,0,0,0.0,0.0,,short,0.8460529164645124,-0.38396152364708835,0.0,-1.2820517087807033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28347335475692037,0.0,-0.28347335475692037,-0.28347335475692037,0.6495828750969169,-0.5646512510471653,0.0,-0.28347335475692037,-0.28347335475692037,-0.41803980857497053,-0.5359422007578724,-0.41803980857497053,-0.5359422007578724
202455010603,2024-01-06,佐賀,3,一般,"{'win': {'combinations': ['7'], 'payouts': [120]}, 'place': {'combinations': ['7', '10', '8'], 'payouts': [100, 100, 140]}, 'bracket_quinella': {'combinations': ['6 - 7'], 'payouts': [140]}, 'quinella': {'combinations': ['7 - 10'], 'payouts': [170]}, 'wide': {'combinations': ['7 - 10', '7 - 8', '8 - 10'], 'payouts': [150, 210, 340]}, 'exacta': {'combinations': ['7 → 10'], 'payouts': [260]}, 'trio': {'combinations': ['7 - 8 - 10'], 'payouts': [360]}, 'trifecta': {'combinations': ['7 → 10 → 8'], 'payouts': [700]}}",3.0,6,8,ハッピーアロー,2016105355,牝8,54.0,金山昇馬,93.5,3,0,,41.0,13.3,2,0,2024,1,6,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,,54.166666666666664,,0.1666666666666643,,1,0,0.0,0,1,0.0,1.0,,short,-0.9915967988780069,-0.4488680524020243,0.0,0.8975508258815994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28347335475692037,0.0,-0.28347335475692037,-0.28347335475692037,-1.4314358043635504,0.13030413485703654,0.0,-0.28347335475692037,-0.28347335475692037,-0.41803980857497053,1.8658728470829629,-0.41803980857497053,1.8658728470829629
202408010110,2024-01-06,京都,10,一般,"{'win': {'combinations': ['4'], 'payouts': [620]}, 'place': {'combinations': ['4', '13', '2'], 'payouts': [210, 210, 520]}, 'bracket_quinella': {'combinations': ['4 - 8'], 'payouts': [1, 340]}, 'quinella': {'combinations': ['4 - 13'], 'payouts': [1, 580]}, 'wide': {'combinations': ['4 - 13', '2 - 4', '2 - 13'], 'payouts': [560, 1, 720, 2, 210]}, 'exacta': {'combinations': ['4 → 13'], 'payouts': [3, 200]}, 'trio': {'combinations': ['2 - 4 - 13'], 'payouts': [10, 850]}, 'trifecta': {'combinations': ['4 → 13 → 2'], 'payouts': [53, 740]}}",3.0,2,2,メロディーレーン,2016105526,牝8,52.0,幸英明,96.25,1.1/4,0,,36.7,23.5,1,0,2024,1,6,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,,54.38461538461539,,2.384615384615387,,1,0,0.0,0,1,0.0,1.0,,short,-2.216696609106353,-0.3115657800358133,0.0,-0.8065020648543816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28347335475692037,0.0,-0.28347335475692037,-0.28347335475692037,-1.2165937949455627,1.8643514679545496,0.0,-0.28347335475692037,-0.28347335475692037,-0.41803980857497053,1.8658728470829629,-0.41803980857497053,1.8658728470829629
202455010610,2024-01-06,佐賀,10,一般,"{'win': {'combinations': ['6'], 'payouts': [270]}, 'place': {'combinations': ['6', '5', '8'], 'payouts': [130, 360, 490]}, 'bracket_quinella': {'combinations': ['5 - 6'], 'payouts': [3, 760]}, 'quinella': {'combinations': ['5 - 6'], 'payouts': [3, 200]}, 'wide': {'combinations': ['5 - 6', '6 - 8', '5 - 8'], 'payouts': [890, 1, 470, 8, 500]}, 'exacta': {'combinations': ['6 → 5'], 'payouts': [5, 220]}, 'trio': {'combinations': ['5 - 6 - 8'], 'payouts': [31, 590]}, 'trifecta': {'combinations': ['6 → 5 → 8'], 'payouts': [101, 100]}}",8.0,6,7,ダノンディアマンテ,2017100410,セ7,56.0,加茂飛翔,92.7,クビ,0,,40.9,212.9,2,0,2024,1,6,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,,55.09090909090909,,-0.9090909090909065,,1,0,0.0,0,0,0.0,0.0,,short,0.23350301135033932,-0.48881053163583105,0.0,0.8579216888877388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28347335475692037,0.0,-0.28347335475692037,-0.28347335475692037,-0.5203678179011892,-0.7107498264929341,0.0,-0.28347335475692037,-0.28347335475692037,-0.41803980857497053,-0.5359422007578724,-0.41803980857497053,-0.5359422007578724
202455010608,2024-01-06,佐賀,8,一般,"{'win': {'combinations': ['8'], 'payouts': [390]}, 'place': {'combinations': ['8', '5', '4'], 'payouts': [140, 140, 150]}, 'quinella': {'combinations': ['5 - 8'], 'payouts': [930]}, 'wide': {'combinations': ['5 - 8', '4 - 8', '4 - 5'], 'payouts': [350, 270, 440]}, 'exacta': {'combinations': ['8 → 5'], 'payouts': [2, 110]}, 'trio': {'combinations': ['4 - 5 - 8'], 'payouts': [1, 430]}, 'trifecta': {'combinations': ['8 → 5 → 4'], 'payouts': [7, 70]}}",6.0,3,3,ホウオウベルタ,2017100684,牡7,56.0,小松丈二,85.3,1,0,,39.1,38.3,2,0,2024,1,6,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,,54.875,,-1.125,,1,0,0.0,0,0,0.0,0.0,,short,0.23350301135033932,-0.8582784645485446,0.0,0.14459722299825906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28347335475692037,0.0,-0.28347335475692037,-0.28347335475692037,-0.7331992737551029,-0.8795529102850085,0.0,-0.28347335475692037,-0.28347335475692037,-0.41803980857497053,-0.5359422007578724,-0.41803980857497053,-0.5359422007578724
202406010112,2024-01-06,中山,12,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 790]}, 'place': {'combinations': ['8', '5', '14'], 'payouts': [340, 170, 450]}, 'bracket_quinella': {'combinations': ['3 - 4'], 'payouts': [3, 30]}, 'quinella': {'combinations': ['5 - 8'], 'payouts': [3, 510]}, 'wide': {'combinations': ['5 - 8', '8 - 14', '5 - 14'], 'payouts': [1, 0, 3, 10, 1, 530]}, 'exacta': {'combinations': ['8 → 5'], 'payouts': [9, 900]}, 'trio': {'combinations': ['5 - 8 - 14'], 'payouts': [19, 140]}, 'trifecta': {'combinations': ['8 → 5 → 14'], 'payouts': [121, 500]}}",5.0,2,3,アイアムイチリュウ,2017101159,牡7,58.0,菅原隆一,114.0,2,0,,37.6,36.2,0,0,2024,1,6,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,,57.125,,-0.875,,1,0,0.0,0,0,0.0,0.0,,short,1.4586028215786855,0.5746579779642761,0.0,-0.4498398319096417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28347335475692037,0.0,-0.28347335475692037,-0.28347335475692037,1.4847285293540762,-0.684096707999451,0.0,-0.28347335475692037,-0.28347335475692037,-0.41803980857497053,-0.5359422007578724,-0.41803980857497053,-0.5359422007578724
202455010604,2024-01-06,佐賀,4,一般,"{'win': {'combinations': ['4'], 'payouts': [130]}, 'place': {'combinations': ['4', '1', '5'], 'payouts': [100, 140, 100]}, 'bracket_quinella': {'combinations': ['1 - 4'], 'payouts': [790]}, 'quinella': {'combinations': ['1 - 4'], 'payouts': [560]}, 'wide': {'combinations': ['1 - 4', '4 - 5', '1 - 5'], 'payouts': [230, 130, 300]}, 'exacta': {'combinations': ['4 → 1'], 'payouts': [640]}, 'trio': {'combinations': ['1 - 4 - 5'], 'payouts': [430]}, 'trifecta': {'combinations': ['4 → 1 → 5'], 'payouts': [1, 400]}}",1.0,4,4,ハクアイウィンザー,2017101485,牡7,56.0,山下裕貴,91.2,nan,0,,38.7,1.3,2,0,2024,1,6,5,1,winter,0,,,0.0,,1,,,,,0,1,1.0,,53.9,,-2.1000000000000014,,1,1,1.0,1,1,1.0,1.0,,short,0.23350301135033932,-0.5637026801992189,0.0,-0.013919324977180597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527668414752787,0.0,3.527668414752787,3.527668414752787,-1.6943013217690819,-1.6418320991986837,0.0,3.527668414752787,3.527668414752787,2.39211668240122,1.8658728470829629,2.39211668240122,1.8658728470829629
202408010108,2024-01-06,京都,8,一般,"{'win': {'combinations': ['4'], 'payouts': [650]}, 'place': {'combinations': ['4', '16', '9'], 'payouts': [210, 170, 210]}, 'bracket_quinella': {'combinations': ['2 - 8'], 'payouts': [1, 340]}, 'quinella': {'combinations': ['4 - 16'], 'payouts': [1, 810]}, 'wide': {'combinations': ['4 - 16', '4 - 9', '9 - 16'], 'payouts': [790, 680, 600]}, 'exacta': {'combinations': ['4 → 16'], 'payouts': [3, 680]}, 'trio': {'combinations': ['4 - 9 - 16'], 'payouts': [3, 210]}, 'trifecta': {'combinations': ['4 → 16 → 9'], 'payouts': [23, 500]}}",6.0,3,6,オカリナ,2017101726,牡7,58.0,太宰啓介,72.4,クビ,0,,36.6,66.6,1,0,2024,1,6,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,,55.9375,,-2.0625,,1,0,0.0,0,0,0.0,0.0,,short,1.4586028215786855,-1.5023509421936796,0.0,-0.8461312018482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28347335475692037,0.0,-0.28347335475692037,-0.28347335475692037,0.314155522157565,-1.612513668855849,0.0,-0.28347335475692037,-0.28347335475692037,-0.41803980857497053,-0.5359422007578724,-0.41803980857497053,-0.5359422007578724
202406010112,2024-01-06,中山,12,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 790]}, 'place': {'combinations': ['8', '5', '14'], 'payouts': [340, 170, 450]}, 'bracket_quinella': {'combinations': ['3 - 4'], 'payouts': [3, 30]}, 'quinella': {'combinations': ['5 - 8'], 'payouts': [3, 510]}, 'wide': {'combinations': ['5 - 8', '8 - 14', '5 - 14'], 'payouts': [1, 0, 3, 10, 1, 530]}, 'exacta': {'combinations': ['8 → 5'], 'payouts': [9, 900]}, 'trio': {'combinations': ['5 - 8 - 14'], 'payouts': [19, 140]}, 'trifecta': {'combinations': ['8 → 5 → 14'], 'payouts': [121, 500]}}",16.0,5,9,マイネルイリャルギ,2017101877,牡7,57.0,佐々木大,119.0,大,0,,43.9,269.9,0,0,2024,1,6,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,,57.125,,0.125,,1,0,0.0,0,0,0.0,0.0,,short,0.8460529164645124,0.8242984731755688,0.0,2.0467957987035406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28347335475692037,0.0,-0.28347335475692037,-0.28347335475692037,1.4847285293540762,0.09772810114277881,0.0,-0.28347335475692037,-0.28347335475692037,-0.41803980857497053,-0.5359422007578724,-0.41803980857497053,-0.5359422007578724
