race_id,bracket_number,horse_number,horse_name,horse_id,gender_age,weight_dist,jockey_name,jockey_id,trainer_name,trainer_id,horse_weight,odds_win,popularity,race_date,recent_3_avg_speed,last_race_position,recent_form_score
202650010801,8,10,ウインレヴェランス,2018109078,牡8,55.0,佐々木世,05616,兵庫山元博徳,a0265,537,29.7,5,2026-01-08,38.0,4,7.0
202650010802,1,1,スワニーテソーロ,2019106667,牝7,55.0,高畑皓一,a0259,兵庫茂崎正善,05482,468,67.8,7,2026-01-08,38.0,4,7.0
202650010802,2,2,マイネルトラキア,2022106797,牡4,57.0,竹村達也,05474,兵庫南弘樹,05756,452,22.7,5,2026-01-08,38.0,4,7.0
202650010802,3,3,メイショウバイラン,2017106324,牝9,55.0,大山真吾,05364,兵庫尾原強,a01f5,433,183.7,10,2026-01-08,38.0,4,7.0
202650010802,4,4,ヒマリアン,2021106423,牡5,56.0,高橋愛叶,05671,兵庫野田忍,05478,456,88.3,9,2026-01-08,38.0,4,7.0
202650010802,5,5,テイケイヴィーノ,2020102967,牝6,55.0,大柿一真,05567,兵庫山口浩幸,05466,450,6.4,2,2026-01-08,38.0,4,7.0
202650010802,6,6,グランドフォレスト,2021103651,牡5,57.0,吉村智洋,05390,兵庫長倉功,05590,481,1.2,1,2026-01-08,38.0,4,7.0
202650010802,7,7,ジョイブラック,2020105455,牝6,53.0,小谷哲平,a05dd,兵庫稻田彰宏,05427,408,77.5,8,2026-01-08,38.0,4,7.0
202650010802,7,8,サティンボディス,2020101839,牝6,55.0,鴨宮祥行,05597,兵庫平松徳彦,05528,485,24.7,6,2026-01-08,38.0,4,7.0
202650010802,8,9,ガルバナム,2021105385,牡5,57.0,下原理,05328,兵庫織田誠,a0212,469,10.5,3,2026-01-08,38.0,4,7.0
202650010802,8,10,ユイノオトシアナ,2021104297,牡5,57.0,石堂響,05576,兵庫田村彰啓,a029e,464,22.6,4,2026-01-08,38.0,4,7.0
202650010803,1,1,カイリ,2023101511,牡3,56.0,永井孝典,05681,兵庫藤川純,a0438,465,5.4,4,2026-01-08,38.0,4,7.0
202650010803,2,2,ミノワ,2023100388,牝3,55.0,長谷部駿,05580,兵庫木村健,a0378,422,4.0,2,2026-01-08,38.0,4,7.0
202650010803,3,3,ティアラアスール,2023104828,牝3,55.0,大山龍太,05631,兵庫寺地誠一,a0477,468,55.9,8,2026-01-08,38.0,4,7.0
202650010803,4,4,ブイモンスター,2023100183,牡3,56.0,石堂響,05576,兵庫岡田利一,05352,451,57.7,9,2026-01-08,38.0,4,7.0
202650010803,5,5,ハイパーコール,2023104213,牡3,56.0,大柿一真,05567,兵庫寺地誠一,a0477,429,4.4,3,2026-01-08,38.0,4,7.0
202650010803,5,6,タッタタラリラ,2023105605,牝3,55.0,下原理,05328,兵庫北野真弘,05715,408,73.4,10,2026-01-08,38.0,4,7.0
202650010803,6,7,ミレニアムラヴ,2023105154,牝3,55.0,山本咲希,05545,兵庫長倉功,05590,--,--,--,2026-01-08,38.0,4,7.0
202650010803,6,8,フルリミット,2023104004,牡3,56.0,杉浦健太,05530,兵庫碇清次郎,05435,419,129.2,11,2026-01-08,38.0,4,7.0
202650010803,7,9,ホンキトカイテマジ,2023104178,牡3,56.0,竹村達也,05474,兵庫南弘樹,05756,456,2.6,1,2026-01-08,38.0,4,7.0
202650010803,7,10,マオノサーラ,2023103063,牝3,55.0,廣瀬航,05639,兵庫諏訪貴正,05707,428,19.4,6,2026-01-08,38.0,4,7.0
202650010803,8,11,ノーテンピーカン,2023100219,牡3,56.0,小谷周平,05628,兵庫南弘樹,05756,456,11.2,5,2026-01-08,38.0,4,7.0
202650010803,8,12,サンアンドザムーン,2023100506,牡3,56.0,松木大地,05581,兵庫玉垣光章,a02df,457,45.4,7,2026-01-08,38.0,4,7.0
202650010804,1,1,ミントジュレップ,2021103775,牝5,55.0,渡瀬和幸,05338,兵庫吉見真幸,05777,465,3.1,1,2026-01-08,38.0,4,7.0
202650010804,2,2,トゥーパンクス,2018106085,牡8,57.0,高畑皓一,a0259,兵庫三宅直之,05644,463,93.1,7,2026-01-08,38.0,4,7.0
202650010804,3,3,アンジェラ,2015101318,牝11,55.0,石堂響,05576,兵庫山元博徳,a0265,471,126.0,8,2026-01-08,38.0,4,7.0
202650010804,4,4,ダンスケ,2021106390,牡5,57.0,鴨宮祥行,05597,兵庫北野真弘,05715,498,5.3,4,2026-01-08,38.0,4,7.0
202650010804,5,5,モンシュヴァル,2019104301,牡7,57.0,中田貴士,a024c,兵庫藤川純,a0438,465,4.0,2,2026-01-08,38.0,4,7.0
202650010804,6,6,レゼルノワール,2020104909,牝6,53.0,佐々木世,05616,兵庫中塚猛,05395,441,6.4,5,2026-01-08,38.0,4,7.0
202650010804,7,7,ハッピースパイラル,2019104566,牝7,55.0,川原正一,00815,兵庫西村守幸,05291,458,193.9,9,2026-01-08,38.0,4,7.0
202650010804,7,8,キンショーグローレ,2022106383,牡4,57.0,大柿一真,05567,兵庫岡田利一,05352,494,4.3,3,2026-01-08,38.0,4,7.0
202650010804,8,9,ホウオウシックス,2015105435,牡11,57.0,長谷部駿,05580,兵庫山元博徳,a0265,477,12.7,6,2026-01-08,38.0,4,7.0
202650010804,8,10,ヤマノタンキー,2016103982,セ10,57.0,長尾翼玖,05636,兵庫野田忍,05478,445,259.6,10,2026-01-08,38.0,4,7.0
202650010805,1,1,カネトシクラッチ,2023105186,牡3,56.0,川原正一,00815,兵庫土屋洋之,05700,472,170.2,12,2026-01-08,38.0,4,7.0
202650010805,2,2,スターオブアダム,2023105589,牡3,56.0,小牧太,00894,兵庫保利幸作,a0221,502,3.4,2,2026-01-08,38.0,4,7.0
202650010805,3,3,ベベル,2023103217,牝3,55.0,田野豊三,05544,兵庫西川進也,a03c4,436,32.7,6,2026-01-08,38.0,4,7.0
202650010805,4,4,アサメシマエ,2023102192,牡3,54.0,小谷哲平,a05dd,兵庫田村彰啓,a029e,485,50.3,8,2026-01-08,38.0,4,7.0
202650010805,5,5,プレザンハーバー,2023104026,牡3,56.0,井上幹太,05522,兵庫雑賀伸一,05757,478,34.9,7,2026-01-08,38.0,4,7.0
202650010805,5,6,トランペシア,2023101010,牝3,51.0,塩津璃菜,05669,兵庫長南和宏,05740,451,148.3,11,2026-01-08,38.0,4,7.0
202650010805,6,7,ベラジオフォーカス,2023101213,牡3,56.0,吉村智洋,05390,兵庫坂本和也,05718,524,2.2,1,2026-01-08,38.0,4,7.0
202650010805,6,8,アロハマウロア,2023100537,牝3,55.0,鴨宮祥行,05597,兵庫渡瀬寛彰,05744,459,5.6,3,2026-01-08,38.0,4,7.0
202650010805,7,9,ニシノグラシアス,2023106268,牝3,54.0,新庄海誠,05670,兵庫山口浩幸,05466,480,87.2,10,2026-01-08,38.0,4,7.0
202650010805,7,10,ジョコーソ,2023103023,牝3,55.0,竹村達也,05474,兵庫坂本和也,05718,427,7.4,4,2026-01-08,38.0,4,7.0
202650010805,8,11,ナデシコ,2023102431,牝3,53.0,佐々木世,05616,兵庫小村正也,a024a,410,65.8,9,2026-01-08,38.0,4,7.0
202650010805,8,12,タイガートレイル,2023102532,牡3,56.0,廣瀬航,05639,兵庫保利良平,05774,466,12.8,5,2026-01-08,38.0,4,7.0
202650010806,1,1,ヤシロスマイリー,2022102443,牝4,55.0,山田雄大,05584,兵庫中塚猛,05395,476,58.0,8,2026-01-08,38.0,4,7.0
202650010806,2,2,スマートプレジール,2019106163,牝7,55.0,石堂響,05576,兵庫藤川純,a0438,487,131.5,9,2026-01-08,38.0,4,7.0
202650010806,3,3,マダムレディバグ,2020105978,牝6,55.0,長谷部駿,05580,兵庫平松徳彦,05528,416,5.7,3,2026-01-08,38.0,4,7.0
202650010806,4,4,ハイブリッチライト,2020102113,牡6,57.0,山本咲希,05545,兵庫小牧毅,05639,505,11.7,4,2026-01-08,38.0,4,7.0
202650010806,5,5,プロメトル,2022106621,牝4,55.0,小谷周平,05628,兵庫木村健,a0378,419,195.3,10,2026-01-08,38.0,4,7.0
202650010806,6,6,ビップナージャ,2020100879,牝6,55.0,廣瀬航,05639,兵庫稻田彰宏,05427,447,34.7,7,2026-01-08,38.0,4,7.0
202650010806,7,7,ヴァレスカ,2022106958,牝4,53.0,佐々木世,05616,兵庫永島太郎,05755,385,12.4,5,2026-01-08,38.0,4,7.0
202650010806,7,8,ワンダーカラフル,2020100542,牡6,55.0,小谷哲平,a05dd,兵庫保利良次,05321,512,1.6,1,2026-01-08,38.0,4,7.0
202650010806,8,9,ニシノミニョンヌ,2021100401,牝5,55.0,大柿一真,05567,兵庫山口浩幸,05466,414,22.3,6,2026-01-08,38.0,4,7.0
202650010806,8,10,ヤマニンフィリア,2021106605,牝5,55.0,田野豊三,05544,兵庫松平幸秀,05767,508,5.2,2,2026-01-08,38.0,4,7.0
202650010807,1,1,モノノフノミチ,2021101867,牡5,57.0,廣瀬航,05639,兵庫諏訪貴正,05707,480,4.8,3,2026-01-08,38.0,4,7.0
202650010807,2,2,ウィスピースノー,2021100648,牝5,55.0,小谷周平,05628,兵庫茂崎正善,05482,461,36.5,6,2026-01-08,38.0,4,7.0
202650010807,3,3,カラツノ,2021102817,牡5,57.0,小牧太,00894,兵庫保利幸作,a0221,467,27.4,5,2026-01-08,38.0,4,7.0
202650010807,4,4,エリュシデータ,2019110058,牡7,57.0,高畑皓一,a0259,兵庫黒田隆男,05470,541,92.2,9,2026-01-08,38.0,4,7.0
202650010807,5,5,アザレアドリーム,2022106483,牝4,55.0,土方颯太,05667,兵庫大塚信次,05574,479,72.7,8,2026-01-08,38.0,4,7.0
202650010807,6,6,イッシン,2017110145,牡9,57.0,渡瀬和幸,05338,兵庫新井隆太,a02bf,554,66.0,7,2026-01-08,38.0,4,7.0
202650010807,7,7,ハルヒコ,2018101762,牡8,57.0,永井孝典,05681,兵庫松浦聡志,05760,495,18.7,4,2026-01-08,38.0,4,7.0
202650010807,7,8,インジェクション,2020102417,セ6,57.0,吉村智洋,05390,兵庫大山寿文,05752,491,1.5,1,2026-01-08,38.0,4,7.0
202650010807,8,9,ランドチャーター,2022105152,牡4,57.0,大山真吾,05364,兵庫織田誠,a0212,494,114.2,10,2026-01-08,38.0,4,7.0
202650010807,8,10,レベッカレインボー,2022101069,牝4,55.0,山本咲希,05545,兵庫石橋満,05775,424,4.1,2,2026-01-08,38.0,4,7.0
202650010808,1,1,シャンパングラス,2022104932,牡4,57.0,山本咲希,05545,兵庫橋本忠明,05734,448,108.1,9,2026-01-08,38.0,4,7.0
202650010808,2,2,スマートコマンダー,2017103632,牡9,57.0,長尾翼玖,05636,兵庫山口浩幸,05466,485,41.4,7,2026-01-08,38.0,4,7.0
202650010808,3,3,ウルティマン,2019102036,牡7,55.0,佐々木世,05616,兵庫稻田彰宏,05427,526,121.7,10,2026-01-08,38.0,4,7.0
202650010808,4,4,ラスアルハイマ,2022103760,牝4,55.0,田野豊三,05544,兵庫吉見真幸,05777,478,3.8,2,2026-01-08,38.0,4,7.0
202650010808,5,5,テーオートムソン,2022103210,セ4,57.0,永井孝典,05681,兵庫盛本信春,05702,479,1.7,1,2026-01-08,38.0,4,7.0
202650010808,6,6,トモジャイブ,2022101223,牡4,57.0,川原正一,00815,兵庫森澤友貴,05567,500,5.1,3,2026-01-08,38.0,4,7.0
202650010808,7,7,イエローキャブ,2018106754,牡8,57.0,竹村達也,05474,兵庫徳本慶一,05605,484,10.3,4,2026-01-08,38.0,4,7.0
202650010808,7,8,イヤーズストレイト,2018105101,牝8,55.0,高畑皓一,a0259,兵庫茂崎正善,05482,416,32.2,6,2026-01-08,38.0,4,7.0
202650010808,8,9,ワンノブアス,2021105097,牡5,55.0,小谷哲平,a05dd,兵庫稻田彰宏,05427,430,18.5,5,2026-01-08,38.0,4,7.0
202650010808,8,10,リザンテラ,2022100392,牝4,55.0,山田雄大,05584,兵庫黒田隆男,05470,486,61.1,8,2026-01-08,38.0,4,7.0
202650010809,1,1,ヒロブレイブ,2013102205,牡13,57.0,大山真吾,05364,兵庫三宅直之,05644,475,140.2,9,2026-01-08,38.0,4,7.0
202650010809,2,2,オテンバムスメ,2021103867,牝5,55.0,鴨宮祥行,05597,兵庫大塚信次,05574,456,8.7,5,2026-01-08,38.0,4,7.0
202650010809,3,3,スマートキングダム,2019102528,牡7,57.0,下原理,05328,兵庫永島太郎,05755,505,3.0,1,2026-01-08,38.0,4,7.0
202650010809,4,4,ランボーリープ,2020101311,牡6,58.0,山本屋太,05672,兵庫坂本和也,05718,517,4.2,3,2026-01-08,38.0,4,7.0
202650010809,5,5,サザンブラック,2022101347,牡4,57.0,廣瀬航,05639,兵庫保利良平,05774,493,5.1,4,2026-01-08,38.0,4,7.0
202650010809,6,6,リトルガールブルー,2022105213,牝4,55.0,杉浦健太,05530,兵庫玉垣光章,a02df,477,77.0,8,2026-01-08,38.0,4,7.0
202650010809,7,7,ビロウィダダ,2021103243,牡5,57.0,松木大地,05581,兵庫尾林幸二,a0242,479,233.4,10,2026-01-08,38.0,4,7.0
202650010809,7,8,スーパーアスラーダ,2018103638,セ8,57.0,中田貴士,a024c,兵庫野田忍,05478,524,58.1,7,2026-01-08,38.0,4,7.0
202650010809,8,9,ルヴァロワール,2022106755,牡4,58.0,吉村智洋,05390,兵庫飯田良弘,a02be,537,3.1,2,2026-01-08,38.0,4,7.0
202650010809,8,10,セキセイ,2021106253,牡5,57.0,石堂響,05576,兵庫南弘樹,05756,496,33.1,6,2026-01-08,38.0,4,7.0
202650010810,1,1,ディスクリプション,2022109030,牝4,53.0,佐々木世,05616,兵庫国澤利照,05232,457,95.7,10,2026-01-08,38.0,4,7.0
202650010810,2,2,メイショウコホク,2017106373,セ9,57.0,山本咲希,05545,兵庫松平幸秀,05767,509,21.0,4,2026-01-08,38.0,4,7.0
202650010810,3,3,セッティングサン,2022103445,牡4,58.0,吉村智洋,05390,兵庫柏原誠路,a0220,479,10.0,3,2026-01-08,38.0,4,7.0
202650010810,4,4,モイル,2020107076,牝6,55.0,井上幹太,05522,兵庫保利幸作,a0221,478,124.7,11,2026-01-08,38.0,4,7.0
202650010810,5,5,テーオーニコラス,2021106368,セ5,57.0,松木大地,05581,兵庫諏訪貴正,05707,478,83.7,8,2026-01-08,38.0,4,7.0
202650010810,5,6,タイセイマイウェイ,2021103694,牡5,57.0,石堂響,05576,兵庫大塚信次,05574,508,128.2,12,2026-01-08,38.0,4,7.0
202650010810,6,7,ビナハロン,2019100813,セ7,57.0,下原理,05328,兵庫西川進也,a03c4,466,89.2,9,2026-01-08,38.0,4,7.0
202650010810,6,8,スピリトーゾ,2019106014,牡7,57.0,田野豊三,05544,兵庫松平幸秀,05767,499,23.8,5,2026-01-08,38.0,4,7.0
202650010810,7,9,キングスピカ,2022100711,牡4,57.0,小牧太,00894,兵庫保利良平,05774,496,7.1,2,2026-01-08,38.0,4,7.0
202650010810,7,10,ビナカントー,2020105084,牝6,55.0,長谷部駿,05580,兵庫永島太郎,05755,495,61.9,6,2026-01-08,38.0,4,7.0
202650010810,8,11,アップップ,2022102645,牝4,55.0,山本屋太,05672,兵庫南弘樹,05756,439,81.0,7,2026-01-08,38.0,4,7.0
202650010810,8,12,ベラジオガルフ,2022105294,牡4,58.0,大山龍太,05631,兵庫坂本和也,05718,476,1.1,1,2026-01-08,38.0,4,7.0
202650010811,1,1,フクノフードゥル,2021101307,牝5,56.0,井上幹太,05522,兵庫田中一巧,05768,479,68.3,6,2026-01-08,38.0,4,7.0
202650010811,2,2,ゼンダンスカイ,2021106294,牡5,58.0,下原理,05328,兵庫藤川純,a0438,484,8.8,4,2026-01-08,38.0,4,7.0
202650010811,3,3,ウインディーパレス,2021103476,牡5,58.0,小牧太,00894,兵庫小牧毅,05639,544,1.4,1,2026-01-08,38.0,4,7.0
202650010811,4,4,アシャカデュメ,2021102066,牡5,58.0,川原正一,00815,兵庫森澤友貴,05567,518,4.1,2,2026-01-08,38.0,4,7.0
202650010811,5,5,エスオーライジング,2021102631,牡5,56.0,小谷周平,05628,兵庫溝橋利喜,05268,496,262.8,9,2026-01-08,38.0,4,7.0
202650010811,6,6,プレジールミノル,2018104322,牡8,58.0,山本咲希,05545,兵庫松平幸秀,05767,501,62.3,5,2026-01-08,38.0,4,7.0
202650010811,7,7,ノブノキャット,2021106662,牡5,56.0,板野央,05405,兵庫黒田隆男,05470,427,244.3,8,2026-01-08,38.0,4,7.0
202650010811,7,8,ブエラフェルテ,2020101513,牡6,58.0,鴨宮祥行,05597,兵庫保利良平,05774,442,7.2,3,2026-01-08,38.0,4,7.0
202650010811,8,9,トーセンオリジン,2017104415,牡9,56.0,石堂響,05576,兵庫大塚信次,05574,463,278.6,10,2026-01-08,38.0,4,7.0
202650010811,8,10,サバンナモンキー,2019106622,牡7,56.0,吉村智洋,05390,兵庫土屋洋之,05700,465,92.8,7,2026-01-08,38.0,4,7.0
202650010812,1,1,コッコラーレ,2022107411,牝4,53.0,佐々木世,05616,兵庫保利良平,05774,496,5.5,2,2026-01-08,38.0,4,7.0
202650010812,2,2,クレスコタイシ,2022102727,牡4,57.0,吉村智洋,05390,兵庫玉垣光章,a02df,482,8.8,5,2026-01-08,38.0,4,7.0
202650010812,3,3,ヘイスト,2020100973,牡6,57.0,川原正一,00815,兵庫森澤友貴,05567,478,2.3,1,2026-01-08,38.0,4,7.0
202650010812,4,4,オーサムサンライズ,2020101556,牝6,55.0,井上幹太,05522,兵庫新井隆太,a02bf,438,211.6,12,2026-01-08,38.0,4,7.0
202650010812,5,5,ブリリアドロ,2018103776,牡8,57.0,鴨宮祥行,05597,兵庫栗林徹治,05623,414,6.0,4,2026-01-08,38.0,4,7.0
202650010812,5,6,ミストルティン,2019103090,牡7,57.0,石堂響,05576,兵庫岡田利一,05352,473,73.2,9,2026-01-08,38.0,4,7.0
202650010812,6,7,バクレツマホウ,2020102387,牝6,55.0,永井孝典,05681,兵庫渡瀬寛彰,05744,455,5.6,3,2026-01-08,38.0,4,7.0
202650010812,6,8,サクラトップクロス,2018102210,牡8,57.0,松木大地,05581,兵庫雑賀伸一,05757,450,101.6,10,2026-01-08,38.0,4,7.0
202650010812,7,9,モノノフイエロー,2020105235,牡6,55.0,小谷哲平,a05dd,兵庫田村彰啓,a029e,446,11.8,6,2026-01-08,38.0,4,7.0
202650010812,7,10,アウタースペース,2018100515,牡8,57.0,高畑皓一,a0259,兵庫黒田隆男,05470,449,38.0,8,2026-01-08,38.0,4,7.0
202650010812,8,11,ハングタイム,2018103247,牡8,57.0,竹村達也,05474,兵庫坂本和也,05718,510,20.5,7,2026-01-08,38.0,4,7.0
202650010812,8,12,クレベール,2022102955,牝4,55.0,小谷周平,05628,兵庫西村守幸,05291,465,133.0,11,2026-01-08,38.0,4,7.0
202665010801,1,1,ツガルノニセイ,B202200240,牡4,640.0,村上章,B0003,ばんえい長部幸光,B0026,973,11.4,6,2026-01-08,38.0,4,7.0
202665010801,2,2,ジェイアンナ,B202200041,牝4,620.0,鈴木恵介,B0035,ばんえい今井茂雅,B0004,921,2.5,1,2026-01-08,38.0,4,7.0
202665010801,3,3,マコト,B202100191,牡5,640.0,林康文,B0066,ばんえい大橋和則,B0011,966,36.7,8,2026-01-08,38.0,4,7.0
202665010801,4,4,ホクセイハスゴイ,B202200318,牝4,620.0,中村太陽,B0077,ばんえい小林長吉,B0052,103,22.7,7,2026-01-08,38.0,4,7.0
202665010801,5,5,アショロノチカラ,B202200214,牡4,640.0,長澤幸太,B0056,ばんえい林豊,B0013,927,9.7,4,2026-01-08,38.0,4,7.0
202665010801,6,6,ジェイビアンカ,B202200312,牝4,620.0,西将太,B0064,ばんえい長部幸光,B0026,990,62.9,9,2026-01-08,38.0,4,7.0
202665010801,7,7,スミノマルロク,B202200114,セ4,630.0,船山蔵人,B0054,ばんえい大河原和,B0060,105,3.1,2,2026-01-08,38.0,4,7.0
202665010801,8,8,マスタークィン,B202200090,牝4,620.0,島津新,B0062,ばんえい中島敏博,B0057,933,11.1,5,2026-01-08,38.0,4,7.0
202665010801,8,9,カナデ,B202200173,牝4,620.0,赤塚健仁,B0063,ばんえい岩本利春,B0054,960,5.8,3,2026-01-08,38.0,4,7.0
202665010802,1,1,サクセストップ,B202300033,牝3,500.0,今井千尋,B0068,ばんえい平田義弘,B0016,912,2.2,1,2026-01-08,38.0,4,7.0
202665010802,2,2,トップオブグレイ,B202300248,牡3,530.0,金田利貴,B0067,ばんえい林豊,B0013,824,8.1,4,2026-01-08,38.0,4,7.0
202665010802,3,3,ミスターハマナ,B202300074,牡3,530.0,西将太,B0064,ばんえい大友栄人,B0043,933,35.8,9,2026-01-08,38.0,4,7.0
202665010802,4,4,キタミフクノカミ,B202300025,牡3,520.0,吉田理人,B0116,ばんえい久田守,B0003,828,33.8,8,2026-01-08,38.0,4,7.0
202665010802,5,5,ファーストフジ,B202300346,牡3,530.0,中原蓮,B0076,ばんえい西弘美,B0059,869,8.4,5,2026-01-08,38.0,4,7.0
202665010802,6,6,ホクセイダイアン,B202300145,牝3,510.0,中村太陽,B0077,ばんえい大友栄人,B0043,949,4.0,2,2026-01-08,38.0,4,7.0
202665010802,7,7,アアモンドクロコ,B202300229,牝3,500.0,阿部優哉,B0114,ばんえい村上慎一,B0051,845,16.4,6,2026-01-08,38.0,4,7.0
202665010802,7,8,シラツユ,B202300331,牝3,510.0,村上章,B0003,ばんえい今井茂雅,B0004,869,66.5,10,2026-01-08,38.0,4,7.0
202665010802,8,9,クントクン,B202300379,牡3,530.0,船山蔵人,B0054,ばんえい西邑春夫,B0033,874,19.1,7,2026-01-08,38.0,4,7.0
202665010802,8,10,サカノテイオー,B202300288,牡3,530.0,松本秀克,B0040,ばんえい田上忠夫,B0023,898,7.7,3,2026-01-08,38.0,4,7.0
202665010803,1,1,ガッツダッシュ,B202300097,牡3,540.0,中原蓮,B0076,ばんえい中島敏博,B0057,910,39.4,10,2026-01-08,38.0,4,7.0
202665010803,2,2,サクセスドリーム,B202300173,牝3,520.0,島津新,B0062,ばんえい谷あゆみ,B0056,934,9.3,4,2026-01-08,38.0,4,7.0
202665010803,3,3,ホクセイタカボー,B202300172,牡3,540.0,村上章,B0003,ばんえい長部幸光,B0026,954,31.7,9,2026-01-08,38.0,4,7.0
202665010803,4,4,ブレイクキンホウ,B202300240,牡3,540.0,金田利貴,B0067,ばんえい松井浩文,B0053,948,14.2,6,2026-01-08,38.0,4,7.0
202665010803,5,5,ラブファンタジー,B202300019,牝3,520.0,阿部武臣,B0036,ばんえい坂本東一,B0055,892,6.3,3,2026-01-08,38.0,4,7.0
202665010803,6,6,コトミチャン,B202300296,牝3,520.0,西謙一,B0055,ばんえい金田勇,B0050,817,15.8,7,2026-01-08,38.0,4,7.0
202665010803,7,7,マオノビクトリー,B202300244,牡3,540.0,鈴木恵介,B0035,ばんえい松井浩文,B0053,872,21.9,8,2026-01-08,38.0,4,7.0
202665010803,7,8,ヴィクトワールラン,B202300279,牡3,530.0,阿部優哉,B0114,ばんえい坂本東一,B0055,909,2.7,1,2026-01-08,38.0,4,7.0
202665010803,8,9,シャインサクラ,B202300281,牝3,520.0,船山蔵人,B0054,ばんえい平田義弘,B0016,950,9.5,5,2026-01-08,38.0,4,7.0
202665010803,8,10,ダイコウシン,B202300150,牡3,540.0,西将太,B0064,ばんえい鈴木邦哉,B0018,946,3.5,2,2026-01-08,38.0,4,7.0
202665010804,1,1,ヨシノマイヒメ,B202300213,牝3,520.0,船山蔵人,B0054,ばんえい小林長吉,B0052,890,90.3,10,2026-01-08,38.0,4,7.0
202665010804,2,2,パリスルビー,B202300079,牝3,520.0,島津新,B0062,ばんえい今井茂雅,B0004,996,75.5,9,2026-01-08,38.0,4,7.0
202665010804,3,3,ヒメフウジン,B202300180,牝3,520.0,鈴木恵介,B0035,ばんえい槻舘重人,B0042,960,6.5,3,2026-01-08,38.0,4,7.0
202665010804,4,4,ジェイワールド,B202300096,牡3,540.0,中村太陽,B0077,ばんえい金山明彦,B0046,100,28.1,8,2026-01-08,38.0,4,7.0
202665010804,5,5,プリンセスニコ,B202300334,牝3,520.0,金田利貴,B0067,ばんえい金田勇,B0050,907,13.9,6,2026-01-08,38.0,4,7.0
202665010804,6,6,カイロルーラー,B202300029,牝3,520.0,西将太,B0064,ばんえい西弘美,B0059,876,7.7,4,2026-01-08,38.0,4,7.0
202665010804,7,7,メムロピュア,B202300039,牝3,510.0,阿部優哉,B0114,ばんえい坂本東一,B0055,839,7.9,5,2026-01-08,38.0,4,7.0
202665010804,7,8,ジェイワンダー,B202300138,牡3,530.0,臼杵龍美,B0115,ばんえい松田道明,B0062,953,17.0,7,2026-01-08,38.0,4,7.0
202665010804,8,9,ツガルキンフジ,B202300327,牡3,530.0,今井千尋,B0068,ばんえい長部幸光,B0026,947,2.1,1,2026-01-08,38.0,4,7.0
202665010804,8,10,フジベンケイ,B202300190,牡3,540.0,村上章,B0003,ばんえい田上忠夫,B0023,860,5.3,2,2026-01-08,38.0,4,7.0
202665010805,1,1,アアモンドサン,B202300098,牝3,520.0,阿部優哉,B0114,ばんえい村上慎一,B0051,919,25.1,10,2026-01-08,38.0,4,7.0
202665010805,2,2,タカノアイリス,B202300285,牝3,530.0,西謙一,B0055,ばんえい平田義弘,B0016,101,19.4,9,2026-01-08,38.0,4,7.0
202665010805,3,3,パワークレオパトラ,B202300307,牝3,520.0,今井千尋,B0068,ばんえい小林長吉,B0052,895,10.8,6,2026-01-08,38.0,4,7.0
202665010805,4,4,イワキマッシグラ,B202300373,牡3,550.0,赤塚健仁,B0063,ばんえい村上慎一,B0051,957,3.2,1,2026-01-08,38.0,4,7.0
202665010805,5,5,サクセスオーショウ,B202300176,牡3,550.0,金田利貴,B0067,ばんえい平田義弘,B0016,891,12.0,7,2026-01-08,38.0,4,7.0
202665010805,6,6,イワキハルヒメ,B202300199,牝3,530.0,中原蓮,B0076,ばんえい大河原和,B0060,878,10.2,5,2026-01-08,38.0,4,7.0
202665010805,7,7,スーパーサンセイ,B202300161,牡3,550.0,鈴木恵介,B0035,ばんえい長部幸光,B0026,100,4.0,2,2026-01-08,38.0,4,7.0
202665010805,7,8,トキメキクイーン,B202300062,牝3,530.0,阿部武臣,B0036,ばんえい坂本東一,B0055,896,8.3,4,2026-01-08,38.0,4,7.0
202665010805,8,9,ツカサキング,B200500155,牡3,550.0,島津新,B0062,ばんえい大河原和,B0060,960,18.8,8,2026-01-08,38.0,4,7.0
202665010805,8,10,ホクセイノチカラ,B202300311,牡3,550.0,西将太,B0064,ばんえい平田義弘,B0016,101,6.5,3,2026-01-08,38.0,4,7.0
202665010806,1,1,イワキライジン,B202200253,牡4,650.0,長澤幸太,B0056,ばんえい槻舘重人,B0042,109,25.0,6,2026-01-08,38.0,4,7.0
202665010806,2,2,イッタカミタカ,B202100331,牡5,650.0,渡来心路,B0060,ばんえい大河原和,B0060,975,25.8,7,2026-01-08,38.0,4,7.0
202665010806,3,3,チキサニ,B202100022,牝5,620.0,今井千尋,B0068,ばんえい槻舘重人,B0042,101,3.4,2,2026-01-08,38.0,4,7.0
202665010806,4,4,オシャレワアシモト,B202100238,牝5,630.0,大友一馬,B0070,ばんえい服部義幸,B0002,995,88.5,9,2026-01-08,38.0,4,7.0
202665010806,5,5,ジェイメジャー,B202100303,牡5,650.0,西謙一,B0055,ばんえい西邑春夫,B0033,941,4.3,3,2026-01-08,38.0,4,7.0
202665010806,6,6,ライデンサマー,B202100166,牡5,650.0,船山蔵人,B0054,ばんえい鈴木邦哉,B0018,110,3.1,1,2026-01-08,38.0,4,7.0
202665010806,7,7,アッソウオトメ,B202100288,牝5,630.0,村上章,B0003,ばんえい平田義弘,B0016,100,34.5,8,2026-01-08,38.0,4,7.0
