race_id,bracket_number,horse_number,horse_name,horse_id,gender_age,weight_dist,jockey_name,jockey_id,trainer_name,trainer_id,horse_weight,odds_win,popularity,recent_3_avg_speed,last_race_position,recent_form_score,race_date,odds
202606010412,3,5,チャロ,2022105158,牡4,58.0,菅原明,01179,美浦和田郎,01114,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202606010412,3,6,エチャケナ,2021106673,牝5,56.0,伊藤,01119,美浦金成,01132,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202606010412,4,7,メモリーグラス,2020107095,牡6,55.0,▲佐藤,01207,美浦松永康,01093,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202606010412,4,8,サンダーアリュール,2021109069,牝5,54.0,◇今村,01193,美浦菊川,01052,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202606010412,5,9,ラストシャリナ,2022100418,牡4,58.0,石川,01150,美浦矢嶋,01202,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202606010412,5,10,ヤマメキング,2022100245,牡4,58.0,佐々木,01197,美浦田島,01112,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202606010412,6,11,ハードセルツァー,2022105441,牡4,58.0,ルメール,05339,美浦堀,01070,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202606010412,6,12,スプランドゥール,2021100623,牡5,55.0,▲石神道,01209,美浦和田雄,01143,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202606010412,7,13,モリノレッドスター,2021106298,牝5,56.0,横山武,01170,美浦鈴木伸,01026,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202606010412,7,14,スノーサイレンス,2022101675,牝4,56.0,西村淳,01171,栗東小栗,01194,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202606010412,8,15,ロードトレゾール,2021100144,牡5,58.0,横山琉,01192,栗東清水久,01110,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202606010412,8,16,メイショウドライブ,2022102574,牝4,56.0,丹内,01091,栗東鈴木孝,01111,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,1,1,マリノエステーラ,2023100804,牝3,52.0,▲橋木,01215,栗東中竹,01039,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,1,2,ギレイ,2023103419,牡3,57.0,吉村,01216,栗東清水久,01110,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,2,3,キタノシャカール,2023100475,牡3,57.0,池添,01032,栗東吉田,01101,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,2,4,キボウホー,2023103431,牡3,57.0,岩田康,05203,栗東松永幹,01092,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,3,5,フロムザムーン,2023102369,牡3,57.0,小崎,01152,栗東畑端,01188,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,3,6,ワンダフルデイズ,2023107050,牡3,57.0,ハマーハン,05676,栗東高橋忠,01129,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,4,7,ミスターエメラルド,2023106516,牡3,57.0,鮫島駿,01157,栗東中村,01186,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,4,8,メイショウソウテン,2023103180,牡3,57.0,和田竜,01018,栗東鈴木孝,01111,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,5,9,ニテンイチリュウ,2023102190,牡3,57.0,田口,01208,栗東高橋康,01135,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,5,10,メイショウゴウケツ,2023106563,牡3,57.0,太宰,01037,栗東石橋,01140,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,6,11,メンデレーエフ,2023101111,牡3,57.0,岩田望,01174,栗東野中,01098,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,6,12,ミニュイ,2023104866,牡3,54.0,▲田山,01220,栗東秋山,01212,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,7,13,サンセバ,2023100900,牡3,57.0,武豊,00666,栗東吉岡,01176,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,7,14,アンコールアゲイン,2023102215,牡3,57.0,松山,01126,栗東今野,01128,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,8,15,ロンバルドシチー,2023105112,牡3,57.0,高杉,01213,栗東西園翔,01196,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010401,8,16,マシン,2023105387,牡3,57.0,団野,01180,栗東石坂,01166,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,1,1,ホワイトラバーズ,2023101742,牝3,55.0,古川吉,01015,栗東大根田,01032,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,1,2,リビングラヴ,2023102736,牝3,55.0,岩田康,05203,栗東牧田,01123,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,2,3,メイショウアカリ,2023106568,牝3,55.0,太宰,01037,栗東松下,01149,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,2,4,ダリアフレイバー,2023102197,牝3,55.0,松若,01154,栗東河嶋,01198,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,3,5,ハイラブエナン,2023101780,牝3,52.0,▲和田陽,01223,栗東谷,00431,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,3,6,トモジャカトゥーラ,2023103067,牝3,55.0,国分優,01125,栗東大根田,01032,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,4,7,アンウェイバリング,2023105639,牝3,52.0,▲田山,01220,栗東羽月,01091,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,4,8,アティラン,2023105641,牝3,55.0,川又,01166,栗東寺島,01158,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,5,9,ヴァイヴァーイ,2023106711,牝3,55.0,小崎,01152,栗東小崎,01085,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,5,10,ハッピーラブソング,2023100566,牝3,55.0,高杉,01213,栗東牧浦,01113,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,6,11,ルージュエテルナ,2023103330,牝3,55.0,岩田望,01174,栗東友道,01061,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,6,12,ヴェスタールカ,2023106917,牝3,55.0,鮫島駿,01157,栗東高野,01117,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,7,13,ペガサスウィンド,2023100609,牝3,55.0,吉村,01216,栗東宮地,01211,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,7,14,ペトリコール,2023107141,牝3,55.0,北村友,01102,栗東上村,01168,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,8,15,アリュウ,2023104938,牝3,53.0,△鷲頭,01202,栗東井上,01214,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010402,8,16,ジャミールアイン,2023107139,牝3,51.0,★河原田,01204,栗東藤原,01055,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,1,1,ジョーカー,2023105348,牡3,57.0,岩田望,01174,栗東友道,01061,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,1,2,ペプチドレオン,2023104876,牡3,57.0,武豊,00666,栗東武英,01161,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,2,3,ウルスツイスター,2023102478,牡3,56.0,☆西塚,01200,栗東大橋,01065,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,2,4,メイショウサッソウ,2023101953,牡3,57.0,加藤,01156,栗東庄野,01087,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,3,5,スタープレイン,2023101080,牡3,57.0,和田竜,01018,栗東小栗,01194,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,3,6,スカイピア,2023110026,牝3,52.0,▲古川奈,01190,栗東前川,01210,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,4,7,カンフージョン,2023107544,牡3,57.0,北村友,01102,栗東吉村,01130,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,4,8,ナリタアーマー,2023105635,牡3,57.0,高杉,01213,栗東高橋亮,01136,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,5,9,カセノナユタ,2023100530,牡3,54.0,▲和田陽,01223,栗東中尾,01069,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,5,10,ブクブクー,2023107528,牡3,57.0,岩田康,05203,栗東小栗,01194,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,6,11,イズントイット,2023101056,牝3,55.0,菱田,01144,栗東岡田,01066,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,6,12,サンオブザサン,2023101979,牡3,54.0,▲田山,01220,栗東高橋一,01206,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,7,13,タイセイグローバル,2023105256,牡3,57.0,団野,01180,栗東小林,01185,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,7,14,アニマレイ,2023105279,牡3,57.0,川田,01088,栗東須貝,01105,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,8,15,ヨドノクラウン,2023101821,牡3,57.0,高倉,01130,栗東渡辺,01155,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010403,8,16,モンスエ,2023107536,牡3,57.0,松山,01126,栗東高橋一,01206,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,1,1,フジフォンテ,2019105759,セ7,60.0,石神深,01059,美浦粕谷,01096,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,2,2,オブシディアン,2020100307,牡6,60.0,上野,01087,美浦石栗,01043,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,3,3,バラジ,2019106698,セ7,57.0,▲鷲頭,01202,栗東井上,01214,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,3,4,イーサンバーニング,2019104192,牡7,60.0,小野寺,01123,栗東藤野,01200,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,4,5,レッドファーロ,2019104983,牡7,60.0,西谷誠,01005,栗東松永幹,01092,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,4,6,スノーディーヴァ,2021103504,牝5,57.0,▲水沼,01201,美浦深山,01174,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,5,7,リケアキャンディ,2022100765,牝4,57.0,大江圭,01120,美浦蛯名利,01131,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,5,8,ハーバーライト,2021105477,牡5,60.0,難波,01066,栗東高橋忠,01129,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,6,9,エブリモーメント,2021104649,牡5,60.0,黒岩,01072,栗東牧田,01123,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,6,10,メイショウコガシラ,2020100979,牡6,60.0,森一,01139,栗東本田,01099,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,7,11,レッドラマンシュ,2019103920,セ7,60.0,小牧加,01196,栗東庄野,01087,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,7,12,スマラグドス,2020102798,牡6,60.0,田村,01105,栗東西園正,01028,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,8,13,インターステラ,2022103576,牡4,59.0,伴,01149,美浦天間,01090,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010404,8,14,ウェイトゥザドーン,2021104768,セ5,60.0,草野,01113,美浦戸田,01054,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010405,1,1,スターオブロンドン,2023105545,牡3,54.0,▲古川奈,01190,栗東矢作,01075,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010405,2,2,メイショウリュウシ,2023105037,牡3,57.0,岩田康,05203,栗東角田,01121,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010405,3,3,パータリプトラ,2023103263,セ3,57.0,坂井,01163,美浦武井,01147,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010405,4,4,カナタコナタ,2023104700,牡3,57.0,松山,01126,栗東高橋一,01206,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010405,5,5,スマートジュリアス,2023101452,牡3,57.0,武豊,00666,栗東中村,01186,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010405,6,6,サヨノパララックス,2023105140,牡3,57.0,田口,01208,栗東羽月,01091,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010405,7,7,ライトオブヌカタ,2023103087,牡3,57.0,岩田望,01174,栗東上村,01168,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010405,7,8,エブリデイ,2023102902,牡3,57.0,高杉,01213,栗東北出,01078,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010405,8,9,シュテフィ,2023105301,牝3,55.0,吉村,01216,栗東牧田,01123,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010405,8,10,ラッキーバック,2023100126,牡3,57.0,北村友,01102,栗東西村,01148,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,1,1,レーンアジリティ,2022107325,牡4,57.0,和田竜,01018,栗東中尾,01069,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,2,2,ポルトドール,2020102728,牡6,58.0,高杉,01213,栗東小栗,01194,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,3,3,ヨリノレジェンド,2022102202,牡4,57.0,団野,01180,栗東奥村豊,01146,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,3,4,テンエースワン,2021105637,牡5,58.0,坂井,01163,栗東大久保,01058,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,4,5,サトノブリジャール,2022105037,牡4,57.0,岩田望,01174,栗東友道,01061,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,4,6,エイユーファイヤー,2022102710,牡4,57.0,松山,01126,栗東森田,01142,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,5,7,キュードス,2022106312,牡4,57.0,松若,01154,栗東荒川,01095,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,5,8,ガウラスパーク,2021103586,セ5,58.0,田口,01208,栗東高柳大,01159,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,6,9,ピエナオルフェ,2021101155,牡5,58.0,城戸,01147,栗東荒川,01095,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,6,10,ララエキリーブル,2022106259,牡4,57.0,古川吉,01015,栗東坂口,01170,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,7,11,サイモンシュバリエ,2022102223,牡4,57.0,岩田康,05203,栗東梅田,01084,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,7,12,ハイグッドワールド,2021104474,牡5,55.0,▲田山,01220,栗東谷,00431,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,8,13,サンライズバレット,2022102218,牡4,57.0,鮫島駿,01157,栗東茶木,01181,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010406,8,14,ゴルデールスカー,2020103625,牡6,58.0,亀田,01176,栗東加藤公,01215,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,1,1,シェーラ,2022102139,牝4,52.0,▲田山,01220,栗東牧田,01123,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,2,2,ハギノピアチェーレ,2022106653,牝4,55.0,北村友,01102,栗東高野,01117,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,3,3,ヴィーナスバブル,2022102957,牝4,55.0,松若,01154,栗東東田,01209,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,3,4,サミダレナイツ,2022101605,牡4,57.0,岩田康,05203,栗東谷,00431,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,4,5,メイショウピリカ,2022102550,牝4,55.0,古川吉,01015,栗東本田,01099,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,4,6,オゴオゴ,2022100525,牡4,57.0,角田和,01186,栗東中尾,01069,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,5,7,プレデスティナーレ,2022106751,牡4,57.0,和田竜,01018,栗東北出,01078,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,5,8,テレプシコーラ,2022100457,牝4,55.0,団野,01180,栗東坂口,01170,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,6,9,シンドリームシン,2021105382,牡5,58.0,高杉,01213,栗東武幸,01160,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,6,10,タマモランプ,2021101557,牡5,58.0,松山,01126,栗東池添,01144,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,7,11,ダノンアトラス,2021105113,牡5,58.0,鮫島駿,01157,栗東橋口,01154,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,7,12,ロールザダイス,2022106626,セ4,57.0,坂井,01163,栗東池江,01071,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,8,13,ニホンピロデヴィン,2022104214,牡4,57.0,武豊,00666,栗東緒方,01193,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010407,8,14,サンライズバブル,2022102604,牡4,57.0,池添,01032,栗東前川,01210,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,1,1,アオイミモザ,2021100873,セ5,58.0,北村友,01102,栗東佐藤悠,01205,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,1,2,タイガースパーク,2020104561,牡6,58.0,田口,01208,栗東大橋,01065,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,2,3,シンエン,2019105359,牡7,58.0,池添,01032,栗東松下,01149,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,2,4,アスクアイルビゼア,2021102154,牡5,58.0,坂井,01163,栗東矢作,01075,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,3,5,カルパ,2021105736,牡5,58.0,川田,01088,栗東須貝,01105,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,3,6,フィリップ,2021102797,牡5,58.0,鮫島駿,01157,美浦岩戸,01051,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,4,7,レッドダンルース,2020103189,牡6,58.0,松山,01126,栗東福永,01203,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,4,8,ユウトザレン,2022101016,牡4,57.0,高杉,01213,栗東千田,01120,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,5,9,トーレ,2021103161,牡5,55.0,▲田山,01220,栗東高橋亮,01136,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,5,10,サンダーバース,2021103582,セ5,56.0,△鷲頭,01202,栗東井上,01214,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,6,11,ダイシンリンク,2022106699,牡4,57.0,武豊,00666,栗東森秀,00427,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,6,12,マサハヤウォルズ,2020103045,牡6,58.0,和田竜,01018,栗東今野,01128,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,7,13,バイファーザベスト,2019109106,牡7,58.0,吉村,01216,栗東清水久,01110,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,7,14,ニューオーリンズ,2022106920,牡4,54.0,▲和田陽,01223,栗東杉山晴,01157,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,8,15,ラファル,2022103680,牡4,57.0,岩田望,01174,栗東田中克,01180,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010408,8,16,サンダーロード,2022102966,牡4,57.0,松若,01154,栗東杉山晴,01157,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010409,1,1,エリカヴェネチア,2021110106,牝5,56.0,北村友,01102,栗東吉岡,01176,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010409,2,2,テーオーマルコーニ,2022102228,牡4,57.0,藤岡佑,01093,栗東奥村豊,01146,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010409,3,3,ディオスパーダ,2022100413,牡4,57.0,西塚,01200,栗東小椋,01197,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010409,4,4,ゴッドエスパーダ,2022106186,牡4,57.0,川田,01088,栗東角田,01121,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010409,5,5,ヒデノレインボー,2019102705,牡7,58.0,岩田康,05203,栗東梅田,01084,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010409,6,6,エイカイソウル,2021105094,牡5,58.0,松山,01126,栗東藤原,01055,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010409,7,7,ソウルアンドジャズ,2021106694,セ5,58.0,坂井,01163,美浦武井,01147,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010409,7,8,サイモンルモンド,2017106722,セ9,58.0,松若,01154,美浦根本,01029,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010409,8,9,キーチパルフェ,2021103727,牡5,58.0,鮫島駿,01157,栗東高柳大,01159,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010409,8,10,タガノヘラクレス,2021106544,牡5,58.0,高杉,01213,栗東千田,01120,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,1,1,ラーンザロープス,2021105011,牝5,56.0,菱田,01144,栗東武幸,01160,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,2,2,ウィープディライト,2021105412,セ5,58.0,松山,01126,栗東池添,01144,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,2,3,ミニトランザット,2022105230,牡4,57.0,吉村,01216,栗東杉山佳,01178,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,3,4,バレルターン,2021104906,牡5,58.0,坂井,01163,栗東茶木,01181,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,3,5,トーホウディアス,2018103406,牡8,58.0,和田竜,01018,栗東谷,00431,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,4,6,ブリュットミレジメ,2019102106,牡7,58.0,岩田望,01174,栗東荒川,01095,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,4,7,アスクビギンアゲン,2019101079,牡7,58.0,岩田康,05203,栗東梅田,01084,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,5,8,ミッキージュエリー,2022103245,牝4,55.0,川田,01088,栗東中内田,01137,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,5,9,ハワイアンティアレ,2021105255,牝5,56.0,池添,01032,栗東松永幹,01092,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,6,10,スズカダブル,2020106660,牡6,58.0,団野,01180,栗東西村,01148,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,6,11,ベラジオボンド,2021105117,牡5,58.0,北村友,01102,栗東上村,01168,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,7,12,アルトゥーム,2021105746,牡5,58.0,高杉,01213,栗東藤岡,01062,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,7,13,エアミアーニ,2018106663,セ8,58.0,鮫島駿,01157,栗東笹田,01104,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,8,14,キングメーカー,2022102744,牡4,57.0,武豊,00666,栗東須貝,01105,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010410,8,15,フライングブレード,2020100906,牡6,58.0,吉田隼,01095,栗東飯田,01139,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,1,1,シュタールヴィント,2020103061,牡6,57.0,高杉,01213,栗東矢作,01075,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,1,2,マイネルレノン,2019100751,牡7,57.0,和田竜,01018,栗東宮,01018,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,2,3,イフェイオン,2021104955,牝5,55.0,鮫島駿,01157,栗東杉山佳,01178,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,2,4,グランテスト,2020101543,牝6,56.0,田口,01208,栗東今野,01128,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,3,5,デュガ,2019110102,セ7,58.0,坂井,01163,栗東森秀,00427,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,3,6,アンクルクロス,2021101598,牡5,57.0,ハマーハン,05676,栗東高橋亮,01136,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,4,7,ナムラアトム,2021102888,牡5,57.0,菱田,01144,栗東長谷川,01173,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,4,8,エナジーグラン,2019104108,牡7,57.0,永島,01187,栗東高橋康,01135,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,5,9,フィオライア,2021101924,牝5,56.0,松山,01126,栗東西園正,01028,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,5,10,メイショウカゼマチ,2020106534,牡6,57.0,中井,01141,栗東角田,01121,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,6,11,ソウテン,2019105459,牡7,57.0,団野,01180,栗東斉藤崇,01151,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,6,12,ヤブサメ,2021103116,牡5,57.0,武豊,00666,栗東石橋,01140,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,7,13,セッション,2020103639,牡6,58.0,吉村,01216,栗東斉藤崇,01151,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,7,14,プルパレイ,2019104911,セ7,59.0,岩田康,05203,栗東須貝,01105,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,8,15,ムイ,2022102408,牝4,55.0,岩田望,01174,栗東笹田,01104,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010411,8,16,モズナナスター,2022100490,牝4,55.0,北村友,01102,栗東矢作,01075,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010412,1,1,ギオンバヤシ,2023102695,牡3,54.0,▲田山,01220,栗東鈴木孝,01111,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010412,1,2,オオツカ,2023103919,牡3,56.0,☆松本,01191,栗東大久保,01058,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010412,2,3,スフィダンテ,2023104370,牡3,55.0,◇永島,01187,栗東高橋康,01135,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010412,2,4,キミガスキダ,2023100605,牝3,55.0,松若,01154,栗東牧田,01123,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010412,3,5,サーブルディアマン,2023103690,牡3,57.0,田口,01208,栗東坂口,01170,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010412,3,6,レッドレグルス,2023106617,牡3,57.0,川田,01088,栗東杉山晴,01157,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010412,4,7,リン,2023101576,牡3,57.0,藤岡佑,01093,栗東四位,01184,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010412,4,8,メイショウテンク,2023105021,牡3,57.0,団野,01180,栗東荒川,01095,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
202608010412,5,9,オドワローズ,2023106942,牝3,55.0,ハマーハン,05676,栗東渡辺,01155,,---.-,**,0.0,0.0,0.0,2026-01-11,10.0
