race_id,bracket_number,horse_number,horse_name,horse_id,gender_age,weight_dist,jockey_name,jockey_id,trainer_name,trainer_id,horse_weight,odds_win,popularity,race_date,odds,recent_3_avg_speed,last_race_position,recent_form_score
202647010907,4,4,ヤマジュンヤング,2023103011,牡3,57.0,米倉知,05296,笠松伊藤強一,05076,11.,11.2,5,2026-01-09,11.2,38.0,4,7.0
202647010907,5,5,ベラジオジュピター,2023102874,牝3,55.0,明星晴大,a0571,笠松後藤佑耶,a034e,2.8,2.8,1,2026-01-09,2.8,38.0,4,7.0
202647010907,6,6,ゴーゴーサマー,2023106363,牝3,53.0,深澤杏花,05637,笠松栗本陽一,a02e1,15.,15.3,6,2026-01-09,15.3,38.0,4,7.0
202647010907,7,7,タカラプレスト,2023109025,牝3,55.0,塚本征吾,05638,笠松伊藤強一,05076,3.7,3.7,2,2026-01-09,3.7,38.0,4,7.0
202647010907,8,8,モーニングアジサイ,2023102322,牝3,55.0,大原浩司,05368,笠松森山広大,a05fb,4.8,4.8,3,2026-01-09,4.8,38.0,4,7.0
202647010908,1,1,フィールマイウェイ,2020107019,牡6,57.0,向山牧,00410,笠松川嶋弘吉,05066,2.2,2.2,1,2026-01-09,2.2,38.0,4,7.0
202647010908,2,2,スマートジュディ,2022101824,牝4,55.0,大原浩司,05368,笠松森山広大,a05fb,10.,10.2,6,2026-01-09,10.2,38.0,4,7.0
202647010908,3,3,エイシンローテイト,2021103963,牡5,57.0,黒澤愛斗,05477,笠松森山英雄,05071,7.2,7.2,4,2026-01-09,7.2,38.0,4,7.0
202647010908,4,4,チャーミングドール,2022101665,牝4,55.0,馬渕繁治,05088,笠松森山英雄,05071,6.3,6.3,2,2026-01-09,6.3,38.0,4,7.0
202647010908,5,5,マイネルアットーレ,2021106767,牡5,57.0,塚本征吾,05638,笠松藤田正治,05237,6.6,6.6,3,2026-01-09,6.6,38.0,4,7.0
202647010908,6,6,キセキノクニ,2021102543,セ5,57.0,魚住謙心,05604,笠松伊藤強一,05076,10.,10.7,7,2026-01-09,10.7,38.0,4,7.0
202647010908,7,7,トレパーク,2022106710,牝4,55.0,東川慎,05634,笠松後藤正義,a0276,7.4,7.4,5,2026-01-09,7.4,38.0,4,7.0
202647010908,8,8,メイプルキャプテン,2021103421,牡5,57.0,高木健,05226,笠松伊藤強一,05076,37.,37.5,8,2026-01-09,37.5,38.0,4,7.0
202647010909,1,1,ベルケム,2023104243,牡3,57.0,塚本征吾,05638,笠松後藤佑耶,a034e,4.6,4.6,3,2026-01-09,4.6,38.0,4,7.0
202647010909,2,2,スーパーパーリー,2023102300,牡3,57.0,馬渕繁治,05088,笠松森山英雄,05071,4.0,4.0,2,2026-01-09,4.0,38.0,4,7.0
202647010909,3,3,ツマミグイ,2023104136,牡3,56.0,松本一心,05684,笠松加藤幸保,05544,10.,10.7,6,2026-01-09,10.7,38.0,4,7.0
202647010909,4,4,ゲキシン,2023105463,牝3,55.0,明星晴大,a0571,笠松栗本陽一,a02e1,7.3,7.3,4,2026-01-09,7.3,38.0,4,7.0
202647010909,5,5,ロゼインパルス,2023103967,牡3,57.0,丸野勝虎,05053,笠松藤田正治,05237,20.,20.0,7,2026-01-09,20.0,38.0,4,7.0
202647010909,6,6,ドナベーネ,2023101268,牝3,55.0,細川智史,05602,笠松藤田正治,05237,30.,30.1,8,2026-01-09,30.1,38.0,4,7.0
202647010909,7,7,イエローガーデン,2023105920,牝3,55.0,黒澤愛斗,05477,笠松後藤佑耶,a034e,10.,10.4,5,2026-01-09,10.4,38.0,4,7.0
202647010909,8,8,タイセイスプリーム,2023106933,牡3,57.0,渡辺竜也,05558,笠松後藤佑耶,a034e,2.6,2.6,1,2026-01-09,2.6,38.0,4,7.0
202647010910,1,1,ドロンパ,2023101031,牡3,57.0,筒井勇介,05408,笠松田口輝彦,05480,10.,10.8,4,2026-01-09,10.8,38.0,4,7.0
202647010910,2,2,マルキスト,2023102334,牝3,55.0,松本一心,05684,笠松加藤幸保,05544,105,105.0,10,2026-01-09,105.0,38.0,4,7.0
202647010910,3,3,アーラ,2023104791,牝3,55.0,向山牧,00410,笠松大橋敬永,05329,--,--,--,2026-01-09,,38.0,4,7.0
202647010910,4,4,ミカエル,2023104955,牝3,55.0,望月洵輝,05666,笠松大橋敬永,05329,7.4,7.4,3,2026-01-09,7.4,38.0,4,7.0
202647010910,5,5,モメンタムゲイン,2023104801,牡3,57.0,明星晴大,a0571,笠松後藤佑耶,a034e,12.,12.9,5,2026-01-09,12.9,38.0,4,7.0
202647010910,6,6,ミリオンダラベイブ,2023100324,牡3,57.0,魚住謙心,05604,笠松伊藤強一,05076,20.,20.8,8,2026-01-09,20.8,38.0,4,7.0
202647010910,7,7,カケルゴメンネ,2023100317,牡3,57.0,米倉知,05296,笠松伊藤強一,05076,17.,17.2,7,2026-01-09,17.2,38.0,4,7.0
202647010910,7,8,オレオス,2023101784,牡3,57.0,東川慎,05634,笠松柴田高志,05171,1.6,1.6,1,2026-01-09,1.6,38.0,4,7.0
202647010910,8,9,アメリカンビッキー,2023106509,牝3,55.0,塚本征吾,05638,笠松田口輝彦,05480,6.8,6.8,2,2026-01-09,6.8,38.0,4,7.0
202647010910,8,10,ホワイトラビット,2023100694,牝3,55.0,丸野勝虎,05053,笠松後藤佑耶,a034e,15.,15.3,6,2026-01-09,15.3,38.0,4,7.0
202647010911,1,1,スティルアローン,2023105582,牡3,57.0,向山牧,00410,笠松後藤正義,a0276,3.8,3.8,3,2026-01-09,3.8,38.0,4,7.0
202647010911,2,2,ヤマミダイオウ,2023100644,牡3,56.0,松本一心,05684,笠松加藤幸保,05544,63.,63.4,9,2026-01-09,63.4,38.0,4,7.0
202647010911,3,3,ベラジオスパーク,2023102110,牡3,58.0,塚本征吾,05638,笠松後藤佑耶,a034e,3.5,3.5,2,2026-01-09,3.5,38.0,4,7.0
202647010911,4,4,エターナルチーム,2023101189,牝3,55.0,藤原幹生,05521,笠松後藤正義,a0276,--,--,--,2026-01-09,,38.0,4,7.0
202647010911,5,5,イッスンボウシ,2023102485,牡3,57.0,米倉知,05296,笠松伊藤強一,05076,23.,23.6,7,2026-01-09,23.6,38.0,4,7.0
202647010911,6,6,テーオールーラー,2023109125,牡3,57.0,魚住謙心,05604,笠松伊藤強一,05076,18.,18.3,6,2026-01-09,18.3,38.0,4,7.0
202647010911,7,7,ゴーゴークロア,2023104519,牝3,55.0,筒井勇介,05408,笠松田口輝彦,05480,3.0,3.0,1,2026-01-09,3.0,38.0,4,7.0
202647010911,8,8,ケンブリッジロス,2023101695,牝3,53.0,深澤杏花,05637,笠松田口輝彦,05480,4.4,4.4,4,2026-01-09,4.4,38.0,4,7.0
202647010911,8,9,フレンドシェフラー,2023104961,牡3,57.0,望月洵輝,05666,笠松加藤幸保,05544,37.,37.8,8,2026-01-09,37.8,38.0,4,7.0
