race_id,race_date,track_name,race_number,grade,dividends,finish_position,frame_number,horse_number,horse_name,horse_id,sex_age,weight,jockey_name,finish_time,margin,popularity,odds,last_3f_time,passing_order
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",1,6,8,ノーブルクリード,2022106422,牡3,56.0,新原周馬,94.2,,0,0.0,41.1,12.0
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",2,8,13,アドルナティック,2022106497,牡3,56.0,伊藤裕人,94.7,2.1/2,0,0.0,41.1,11.3
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",3,2,2,フィードウィン,2022103600,セ3,53.0,加藤雄真,95.1,2,0,0.0,41.8,9.7
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",4,7,10,ショウリュウテン,2022103936,牡3,56.0,岩橋勇二,95.7,3,0,0.0,41.5,122.0
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",5,1,1,カネショウラッシュ,2022100307,牡3,56.0,町田直希,95.7,アタマ,0,0.0,41.9,18.2
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",6,4,5,パリパリライズ,2022107205,牝3,52.0,佐野遥久,96.1,2,0,0.0,43.0,16.2
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",7,8,12,クリスタルアロー,2022106105,牡3,56.0,山崎誠士,96.4,1.1/2,0,0.0,42.4,1.4
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",8,4,4,ナハトフリュグ,2022104472,牝3,54.0,野畑凌,96.4,クビ,0,0.0,42.9,52.3
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",9,6,9,オーシャンノーブル,2022105922,牝3,54.0,池谷匠翔,96.4,クビ,0,0.0,42.2,170.2
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",10,5,6,スオーノ,2022100752,牝3,54.0,藤江渉,96.5,1/2,0,0.0,43.2,9.9
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",11,3,3,ソニンクノヴァ,2022102694,牝3,54.0,増田充宏,96.7,1,0,0.0,43.1,150.1
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",12,5,7,ジュエリーカグラ,2022103388,牝3,54.0,福原杏,96.8,1/2,0,0.0,43.2,81.9
202545010101,2025-01-01,川崎,1,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 200]}, 'place': {'combinations': ['8', '13', '2'], 'payouts': [310, 340, 230]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [670]}, 'quinella': {'combinations': ['8 - 13'], 'payouts': [5, 810]}, 'wide': {'combinations': ['8 - 13', '2 - 8', '2 - 13'], 'payouts': [1, 470, 1, 290, 1, 80]}, 'exacta': {'combinations': ['8 → 13'], 'payouts': [10, 960]}, 'trio': {'combinations': ['2 - 8 - 13'], 'payouts': [10, 900]}, 'trifecta': {'combinations': ['8 → 13 → 2'], 'payouts': [69, 670]}}",13,7,11,キミエステップ,2022100314,牝3,54.0,山林堂信,98.7,9,0,0.0,45.2,210.1
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",1,5,8,ニシノヤングマン,2021101052,牡4,56.0,山林堂信,94.0,,0,0.0,41.7,6.6
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",2,2,2,マイブリッジ,2021105332,牡4,56.0,野畑凌,94.4,2,0,0.0,41.7,2.5
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",3,5,7,ミヤビハイジア,2021103884,牝4,54.0,岩橋勇二,94.9,2.1/2,0,0.0,42.4,5.4
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",4,3,4,リケアジョーヌ,2021106116,牝4,51.0,加藤雄真,95.0,3/4,0,0.0,41.8,108.1
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",5,3,3,マイベスト,2021106535,牝4,54.0,新原周馬,95.4,2,0,0.0,42.4,118.5
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",6,8,13,エールヴァーゲ,2021104956,牝4,54.0,山崎誠士,95.4,ハナ,0,0.0,42.5,2.9
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",7,1,1,バスターショット,2021109062,セ4,56.0,田中涼,95.5,3/4,0,0.0,42.3,67.5
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",8,7,12,マッドリボンガール,2021102127,牝4,51.0,神尾香澄,95.6,1/2,0,0.0,42.4,12.3
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",9,6,9,クワイトポッシブル,2021105462,牝4,54.0,藤江渉,95.8,1,0,0.0,42.9,36.4
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",10,6,10,オビワンリュウセイ,2021106188,牡4,56.0,中越琉世,95.9,1/2,0,0.0,42.1,130.0
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",11,4,5,エイシンオナーズ,2021100436,牝4,54.0,秋元耕成,96.0,クビ,0,0.0,42.1,223.2
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",12,8,14,イルミリオーネ,2021101608,牡4,54.0,佐野遥久,96.3,1.1/2,0,0.0,43.6,41.6
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",13,4,6,アムールベル,2021106311,牝4,54.0,増田充宏,96.3,クビ,0,0.0,42.4,202.7
202545010102,2025-01-01,川崎,2,一般,"{'win': {'combinations': ['8'], 'payouts': [660]}, 'place': {'combinations': ['8', '2', '7'], 'payouts': [180, 130, 140]}, 'bracket_quinella': {'combinations': ['2 - 5'], 'payouts': [340]}, 'quinella': {'combinations': ['2 - 8'], 'payouts': [870]}, 'wide': {'combinations': ['2 - 8', '7 - 8', '2 - 7'], 'payouts': [310, 450, 240]}, 'exacta': {'combinations': ['8 → 2'], 'payouts': [2, 200]}, 'trio': {'combinations': ['2 - 7 - 8'], 'payouts': [1, 20]}, 'trifecta': {'combinations': ['8 → 2 → 7'], 'payouts': [7, 640]}}",14,7,11,ソウルブレイズ,2021106919,牡4,56.0,和田譲治,98.4,大,0,0.0,45.2,206.1
202545010103,2025-01-01,川崎,3,一般,"{'win': {'combinations': ['11'], 'payouts': [210]}, 'place': {'combinations': ['11', '1', '7'], 'payouts': [120, 1, 930, 160]}, 'bracket_quinella': {'combinations': ['1 - 7'], 'payouts': [6, 10]}, 'quinella': {'combinations': ['1 - 11'], 'payouts': [18, 630]}, 'wide': {'combinations': ['1 - 11', '7 - 11', '1 - 7'], 'payouts': [4, 160, 250, 5, 910]}, 'exacta': {'combinations': ['11 → 1'], 'payouts': [24, 990]}, 'trio': {'combinations': ['1 - 7 - 11'], 'payouts': [16, 830]}, 'trifecta': {'combinations': ['11 → 1 → 7'], 'payouts': [125, 160]}}",1,7,11,ミステリオ,2022100576,牡3,56.0,山崎誠士,98.6,,0,0.0,41.0,2.1
202545010103,2025-01-01,川崎,3,一般,"{'win': {'combinations': ['11'], 'payouts': [210]}, 'place': {'combinations': ['11', '1', '7'], 'payouts': [120, 1, 930, 160]}, 'bracket_quinella': {'combinations': ['1 - 7'], 'payouts': [6, 10]}, 'quinella': {'combinations': ['1 - 11'], 'payouts': [18, 630]}, 'wide': {'combinations': ['1 - 11', '7 - 11', '1 - 7'], 'payouts': [4, 160, 250, 5, 910]}, 'exacta': {'combinations': ['11 → 1'], 'payouts': [24, 990]}, 'trio': {'combinations': ['1 - 7 - 11'], 'payouts': [16, 830]}, 'trifecta': {'combinations': ['11 → 1 → 7'], 'payouts': [125, 160]}}",2,1,1,ピーエムナナ,2022103436,牝3,54.0,今野忠成,99.4,4,0,0.0,41.3,147.4
202545010103,2025-01-01,川崎,3,一般,"{'win': {'combinations': ['11'], 'payouts': [210]}, 'place': {'combinations': ['11', '1', '7'], 'payouts': [120, 1, 930, 160]}, 'bracket_quinella': {'combinations': ['1 - 7'], 'payouts': [6, 10]}, 'quinella': {'combinations': ['1 - 11'], 'payouts': [18, 630]}, 'wide': {'combinations': ['1 - 11', '7 - 11', '1 - 7'], 'payouts': [4, 160, 250, 5, 910]}, 'exacta': {'combinations': ['11 → 1'], 'payouts': [24, 990]}, 'trio': {'combinations': ['1 - 7 - 11'], 'payouts': [16, 830]}, 'trifecta': {'combinations': ['11 → 1 → 7'], 'payouts': [125, 160]}}",3,5,7,レーザースペックル,2022105635,牡3,56.0,落合玄太,99.5,クビ,0,0.0,41.4,6.3
202545010103,2025-01-01,川崎,3,一般,"{'win': {'combinations': ['11'], 'payouts': [210]}, 'place': {'combinations': ['11', '1', '7'], 'payouts': [120, 1, 930, 160]}, 'bracket_quinella': {'combinations': ['1 - 7'], 'payouts': [6, 10]}, 'quinella': {'combinations': ['1 - 11'], 'payouts': [18, 630]}, 'wide': {'combinations': ['1 - 11', '7 - 11', '1 - 7'], 'payouts': [4, 160, 250, 5, 910]}, 'exacta': {'combinations': ['11 → 1'], 'payouts': [24, 990]}, 'trio': {'combinations': ['1 - 7 - 11'], 'payouts': [16, 830]}, 'trifecta': {'combinations': ['11 → 1 → 7'], 'payouts': [125, 160]}}",4,5,8,ピンクノバラ,2022103942,牝3,54.0,町田直希,100.1,3,0,0.0,41.7,118.5
202545010103,2025-01-01,川崎,3,一般,"{'win': {'combinations': ['11'], 'payouts': [210]}, 'place': {'combinations': ['11', '1', '7'], 'payouts': [120, 1, 930, 160]}, 'bracket_quinella': {'combinations': ['1 - 7'], 'payouts': [6, 10]}, 'quinella': {'combinations': ['1 - 11'], 'payouts': [18, 630]}, 'wide': {'combinations': ['1 - 11', '7 - 11', '1 - 7'], 'payouts': [4, 160, 250, 5, 910]}, 'exacta': {'combinations': ['11 → 1'], 'payouts': [24, 990]}, 'trio': {'combinations': ['1 - 7 - 11'], 'payouts': [16, 830]}, 'trifecta': {'combinations': ['11 → 1 → 7'], 'payouts': [125, 160]}}",5,8,13,シングアウト,2022103085,牡3,56.0,野畑凌,100.4,1.1/2,0,0.0,42.0,5.2
202545010103,2025-01-01,川崎,3,一般,"{'win': {'combinations': ['11'], 'payouts': [210]}, 'place': {'combinations': ['11', '1', '7'], 'payouts': [120, 1, 930, 160]}, 'bracket_quinella': {'combinations': ['1 - 7'], 'payouts': [6, 10]}, 'quinella': {'combinations': ['1 - 11'], 'payouts': [18, 630]}, 'wide': {'combinations': ['1 - 11', '7 - 11', '1 - 7'], 'payouts': [4, 160, 250, 5, 910]}, 'exacta': {'combinations': ['11 → 1'], 'payouts': [24, 990]}, 'trio': {'combinations': ['1 - 7 - 11'], 'payouts': [16, 830]}, 'trifecta': {'combinations': ['11 → 1 → 7'], 'payouts': [125, 160]}}",6,3,4,スマイルシエラ,2022107224,牡3,54.0,佐野遥久,100.6,3/4,0,0.0,42.8,8.7
202545010103,2025-01-01,川崎,3,一般,"{'win': {'combinations': ['11'], 'payouts': [210]}, 'place': {'combinations': ['11', '1', '7'], 'payouts': [120, 1, 930, 160]}, 'bracket_quinella': {'combinations': ['1 - 7'], 'payouts': [6, 10]}, 'quinella': {'combinations': ['1 - 11'], 'payouts': [18, 630]}, 'wide': {'combinations': ['1 - 11', '7 - 11', '1 - 7'], 'payouts': [4, 160, 250, 5, 910]}, 'exacta': {'combinations': ['11 → 1'], 'payouts': [24, 990]}, 'trio': {'combinations': ['1 - 7 - 11'], 'payouts': [16, 830]}, 'trifecta': {'combinations': ['11 → 1 → 7'], 'payouts': [125, 160]}}",7,7,12,ワチュゴナドゥ,2022102379,牡3,56.0,藤江渉,100.9,1.1/2,0,0.0,42.1,4.5
202545010103,2025-01-01,川崎,3,一般,"{'win': {'combinations': ['11'], 'payouts': [210]}, 'place': {'combinations': ['11', '1', '7'], 'payouts': [120, 1, 930, 160]}, 'bracket_quinella': {'combinations': ['1 - 7'], 'payouts': [6, 10]}, 'quinella': {'combinations': ['1 - 11'], 'payouts': [18, 630]}, 'wide': {'combinations': ['1 - 11', '7 - 11', '1 - 7'], 'payouts': [4, 160, 250, 5, 910]}, 'exacta': {'combinations': ['11 → 1'], 'payouts': [24, 990]}, 'trio': {'combinations': ['1 - 7 - 11'], 'payouts': [16, 830]}, 'trifecta': {'combinations': ['11 → 1 → 7'], 'payouts': [125, 160]}}",8,6,9,クォンタイズ,2022101772,牝3,54.0,田中涼,101.1,1,0,0.0,41.7,184.5
202545010103,2025-01-01,川崎,3,一般,"{'win': {'combinations': ['11'], 'payouts': [210]}, 'place': {'combinations': ['11', '1', '7'], 'payouts': [120, 1, 930, 160]}, 'bracket_quinella': {'combinations': ['1 - 7'], 'payouts': [6, 10]}, 'quinella': {'combinations': ['1 - 11'], 'payouts': [18, 630]}, 'wide': {'combinations': ['1 - 11', '7 - 11', '1 - 7'], 'payouts': [4, 160, 250, 5, 910]}, 'exacta': {'combinations': ['11 → 1'], 'payouts': [24, 990]}, 'trio': {'combinations': ['1 - 7 - 11'], 'payouts': [16, 830]}, 'trifecta': {'combinations': ['11 → 1 → 7'], 'payouts': [125, 160]}}",9,8,14,バーディートライ,2022104142,牡3,56.0,伊藤裕人,101.4,1.1/2,0,0.0,42.4,80.8
